OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,CustomerName,Region,Segment,SignupDate,ProductName,Category,UnitCost,OrderSizeLabel,SegmentType,Quantity_MinMax,UnitPrice_Zscore,OrderYear,OrderMonth,OrderMonthName,OrderQuarter,OrderWeekday,YearMonth,Revenue,Cost,Profit,ProfitMargin%,CustomerLifetimeSpend,CustomerTier,AOV
ORD001161,CUST0246,PRD0027,2023-09-09,12.0,370.3,Customer_246,South,Consumer,2022-12-08,Product_27,Electronics,173.05,Bulk,B2C,0.5365853658536586,0.20649103271443522,2023,9,September,3,Saturday,2023-09,4443.6,2076.6000000000004,2367.0,53.27,24314.760000000002,High Value,4443.6
ORD001162,CUST0060,PRD0035,2024-09-10,6.0,387.88,Customer_60,North,Consumer,2022-08-06,Product_35,Electronics,195.05,Regular,B2C,0.24390243902439024,0.29206505844116176,2024,9,September,3,Tuesday,2024-09,2327.2799999999997,1170.3000000000002,1156.9799999999996,49.71,22112.15,High Value,2327.2799999999997
ORD001163,CUST0125,PRD0033,2024-07-02,14.0,406.65,Customer_125,North,Consumer,2024-02-15,Product_33,Groceries,234.59,Bulk,B2C,0.6341463414634146,0.3834316376727122,2024,7,July,3,Tuesday,2024-07,5693.099999999999,3284.26,2408.8399999999992,42.31,15735.99,Medium Value,5693.099999999999
ORD001164,CUST0111,PRD0020,2023-12-01,8.0,532.93,Customer_111,West,Home Office,2023-07-10,Product_20,Furniture,372.1,Regular,B2B-Home,0.34146341463414637,0.998123786066969,2023,12,December,4,Friday,2023-12,4263.44,2976.8,1286.6399999999994,30.18,17838.7,Medium Value,4263.44
ORD001165,CUST0014,PRD0016,2023-04-02,6.0,544.93,Customer_14,East,Corporate,2022-02-27,Product_16,Office Supplies,327.74,Regular,B2B,0.24390243902439024,1.0565360903172945,2023,4,April,2,Sunday,2023-04,3269.58,1966.44,1303.1399999999999,39.86,17393.65,Medium Value,3269.58
ORD001166,CUST0248,PRD0034,2024-06-13,12.0,138.13,Customer_248,North,Home Office,2023-10-19,Product_34,Clothing,65.97,Bulk,B2B-Home,0.5365853658536586,-0.9236410237687344,2024,6,June,2,Thursday,2024-06,1657.56,791.64,865.92,52.24,1657.56,Low Value,1657.56
ORD001167,CUST0231,PRD0002,2023-03-04,9.0,136.86,Customer_231,South,Corporate,2022-06-17,Product_2,Clothing,102.15,Regular,B2B,0.3902439024390244,-0.9298229926352269,2023,3,March,1,Saturday,2023-03,1231.7400000000002,919.35,312.3900000000002,25.36,4987.84,Low Value,1231.7400000000002
ORD001168,CUST0217,PRD0035,2024-10-23,13.0,387.88,Customer_217,West,Home Office,2024-01-03,Product_35,Electronics,195.05,Bulk,B2B-Home,0.5853658536585366,0.29206505844116176,2024,10,October,4,Wednesday,2024-10,5042.44,2535.65,2506.7899999999995,49.71,14480.220000000001,Medium Value,5042.44
ORD001169,CUST0084,PRD0040,2024-05-26,10.0,37.04,Customer_84,West,Corporate,2022-11-21,Product_40,Groceries,30.03,Regular,B2B,0.43902439024390244,-1.4157160101575166,2024,5,May,2,Sunday,2024-05,370.4,300.3,70.09999999999997,18.93,25454.75,High Value,370.4
ORD001170,CUST0130,PRD0056,2023-05-19,12.0,711.44,Customer_130,West,Home Office,2023-09-09,Product_56,Groceries,375.64,Bulk,B2B-Home,0.5365853658536586,1.8670554887107675,2023,5,May,2,Friday,2023-05,8537.28,4507.68,4029.6000000000004,47.2,29687.56,High Value,8537.28
ORD001171,CUST0231,PRD0028,2024-11-28,10.0,375.61,Customer_231,South,Corporate,2022-06-17,Product_28,Electronics,205.51,Regular,B2B,0.43902439024390244,0.23233847734520421,2024,11,November,4,Thursday,2024-11,3756.1000000000004,2055.1,1701.0000000000005,45.29,4987.84,Low Value,3756.1000000000004
ORD001172,CUST0070,PRD0047,2023-07-04,8.0,491.72,Customer_70,South,Home Office,2022-01-23,Product_47,Furniture,240.28,Regular,B2B-Home,0.34146341463414637,0.7975261978873105,2023,7,July,3,Tuesday,2023-07,3933.76,1922.24,2011.5200000000002,51.13,11016.12,Medium Value,3933.76
ORD001173,CUST0145,PRD0039,2023-07-24,1.0,112.92,Customer_145,West,Consumer,2024-05-18,Product_39,Electronics,58.09,Regular,B2C,0.0,-1.046355539614626,2023,7,July,3,Monday,2023-07,112.92,58.09,54.83,48.56,28262.845,High Value,112.92
ORD001174,CUST0123,PRD0006,2023-08-02,13.0,100.25,Customer_123,South,Consumer,2024-04-28,Product_6,Groceries,73.48,Bulk,B2C,0.5853658536585366,-1.108029197518928,2023,8,August,3,Wednesday,2023-08,1303.25,955.24,348.01,26.7,15292.470000000001,Medium Value,1303.25
ORD001175,CUST0089,PRD0009,2023-09-13,8.0,365.6,Customer_89,West,Consumer,2024-01-29,Product_9,Clothing,212.18,Regular,B2C,0.34146341463414637,0.1836128802163912,2023,9,September,3,Wednesday,2023-09,2924.8,1697.44,1227.3600000000001,41.96,15199.720000000001,Medium Value,2924.8
ORD001176,CUST0249,PRD0020,2023-05-15,9.0,532.93,Customer_249,North,Home Office,2023-05-26,Product_20,Furniture,372.1,Regular,B2B-Home,0.3902439024390244,0.998123786066969,2023,5,May,2,Monday,2023-05,4796.37,3348.9,1447.4699999999998,30.18,23289.71,High Value,4796.37
ORD001177,CUST0028,PRD0060,2024-07-26,6.0,320.42,Customer_28,South,Consumer,2024-03-12,Product_60,Groceries,231.92,Regular,B2C,0.24390243902439024,-0.036309445286083736,2024,7,July,3,Friday,2024-07,1922.52,1391.52,531.0,27.62,5300.620000000001,Low Value,1922.52
ORD001178,CUST0066,PRD0001,2023-03-29,10.0,133.49,Customer_66,South,Home Office,2022-10-16,Product_1,Furniture,65.38,Regular,B2B-Home,0.43902439024390244,-0.9462271147455267,2023,3,March,1,Wednesday,2023-03,1334.9,653.8,681.1000000000001,51.02,4776.9400000000005,Low Value,1334.9
ORD001179,CUST0163,PRD0008,2023-07-26,5.0,68.43,Customer_163,West,Consumer,2022-08-05,Product_8,Furniture,36.69,Regular,B2C,0.1951219512195122,-1.2629191576227072,2023,7,July,3,Wednesday,2023-07,342.15000000000003,183.45,158.70000000000005,46.38,3308.28,Low Value,342.15000000000003
ORD001180,CUST0229,PRD0055,2023-05-09,6.0,540.73,Customer_229,North,Consumer,2022-06-23,Product_55,Groceries,293.69,Regular,B2C,0.24390243902439024,1.0360917838296808,2023,5,May,2,Tuesday,2023-05,3244.38,1762.1399999999999,1482.2400000000002,45.69,17827.010000000002,Medium Value,3244.38
ORD001181,CUST0005,PRD0023,2023-01-03,13.0,201.54,Customer_5,East,Home Office,2023-09-28,Product_23,Electronics,115.59,Bulk,B2B-Home,0.5853658536585366,-0.6149806727259736,2023,1,January,1,Tuesday,2023-01,2620.02,1502.67,1117.35,42.65,5899.5199999999995,Low Value,2620.02
ORD001182,CUST0193,PRD0003,2023-05-01,6.0,136.62,Customer_193,North,Corporate,2022-05-24,Product_3,Electronics,68.47,Regular,B2B,0.24390243902439024,-0.9309912387202336,2023,5,May,2,Monday,2023-05,819.72,410.82,408.90000000000003,49.88,16156.54,Medium Value,819.72
ORD001183,CUST0168,PRD0004,2024-01-20,9.0,110.29,Customer_168,East,Home Office,2024-05-30,Product_4,Electronics,78.69,Regular,B2B-Home,0.3902439024390244,-1.059157569629489,2024,1,January,1,Saturday,2024-01,992.61,708.21,284.4,28.65,8955.15,Low Value,992.61
ORD001184,CUST0204,PRD0058,2024-09-05,4.0,45.4,Customer_204,North,Corporate,2022-05-24,Product_58,Electronics,31.27,Regular,B2B,0.14634146341463414,-1.3750221048631235,2024,9,September,3,Thursday,2024-09,181.6,125.08,56.519999999999996,31.12,17106.79,Medium Value,181.6
ORD001185,CUST0184,PRD0025,2023-02-07,2.0,143.9,Customer_184,East,Corporate,2023-03-31,Product_25,Clothing,78.88,Regular,B2B,0.04878048780487805,-0.8955544408083695,2023,2,February,1,Tuesday,2023-02,287.8,157.76,130.04000000000002,45.18,14288.32,Medium Value,287.8
ORD001186,CUST0164,PRD0047,2023-12-07,11.0,491.72,Customer_164,West,Consumer,2024-05-16,Product_47,Furniture,240.28,Bulk,B2C,0.4878048780487805,0.7975261978873105,2023,12,December,4,Thursday,2023-12,5408.92,2643.08,2765.84,51.13,19909.52,High Value,5408.92
ORD001187,CUST0045,PRD0038,2024-10-06,11.0,199.83,Customer_45,West,Corporate,2022-09-04,Product_38,Office Supplies,137.96,Bulk,B2B,0.4878048780487805,-0.6233044260816448,2024,10,October,4,Sunday,2024-10,2198.13,1517.5600000000002,680.5699999999999,30.96,29981.27,High Value,2198.13
ORD001188,CUST0151,PRD0015,2024-12-14,9.0,547.01,Customer_151,East,Consumer,2023-07-02,Product_15,Office Supplies,346.88,Regular,B2C,0.3902439024390244,1.0666608897206844,2024,12,December,4,Saturday,2024-12,4923.09,3121.92,1801.17,36.59,25924.43,High Value,4923.09
ORD001189,CUST0047,PRD0021,2023-01-21,2.0,472.24,Customer_47,West,Home Office,2022-06-03,Product_21,Office Supplies,224.92,Regular,B2B-Home,0.04878048780487805,0.7027035573209489,2023,1,January,1,Saturday,2023-01,944.48,449.84,494.64000000000004,52.37,23461.079999999998,High Value,944.48
ORD001190,CUST0031,PRD0035,2023-08-30,10.0,387.88,Customer_31,North,Home Office,2022-04-28,Product_35,Electronics,195.05,Regular,B2B-Home,0.43902439024390244,0.29206505844116176,2023,8,August,3,Wednesday,2023-08,3878.8,1950.5,1928.3000000000002,49.71,17397.95,Medium Value,3878.8
ORD001191,CUST0139,PRD0057,2024-03-30,9.0,133.48,Customer_139,East,Consumer,2023-02-24,Product_57,Electronics,76.59,Regular,B2C,0.3902439024390244,-0.9462757916657354,2024,3,March,1,Saturday,2024-03,1201.32,689.3100000000001,512.0099999999999,42.62,10697.31,Medium Value,1201.32
ORD001192,CUST0010,PRD0053,2024-09-12,2.0,742.35,Customer_10,South,Corporate,2022-04-30,Product_53,Office Supplies,386.19,Regular,B2B,0.04878048780487805,2.0175158490755636,2024,9,September,3,Thursday,2024-09,1484.7,772.38,712.32,47.98,12215.730000000001,Medium Value,1484.7
ORD001193,CUST0195,PRD0053,2023-10-30,12.0,742.35,Customer_195,East,Consumer,2022-03-10,Product_53,Office Supplies,386.19,Bulk,B2C,0.5365853658536586,2.0175158490755636,2023,10,October,4,Monday,2023-10,8908.2,4634.28,4273.920000000001,47.98,27758.170000000002,High Value,8908.2
ORD001194,CUST0118,PRD0046,2024-08-18,8.0,400.12,Customer_118,South,Corporate,2022-09-10,Product_46,Office Supplies,305.29,Regular,B2B,0.34146341463414637,0.35164560877649365,2024,8,August,3,Sunday,2024-08,3200.96,2442.32,758.6399999999999,23.7,16938.989999999998,Medium Value,3200.96
ORD001195,CUST0014,PRD0052,2024-08-17,9.0,476.07,Customer_14,East,Corporate,2022-02-27,Product_52,Furniture,333.09,Regular,B2B,0.3902439024390244,0.7213468177608444,2024,8,August,3,Saturday,2024-08,4284.63,2997.81,1286.8200000000002,30.03,17393.65,Medium Value,4284.63
ORD001196,CUST0080,PRD0014,2023-03-10,12.0,635.89,Customer_80,West,Corporate,2023-10-21,Product_14,Office Supplies,387.94,Bulk,B2B,0.5365853658536586,1.4993013565347606,2023,3,March,1,Friday,2023-03,7630.68,4655.28,2975.4000000000005,38.99,20842.22,High Value,7630.68
ORD001197,CUST0202,PRD0036,2023-05-09,10.0,291.11,Customer_202,West,Corporate,2023-07-19,Product_36,Clothing,215.37,Regular,B2B,0.43902439024390244,-0.17898149841750338,2023,5,May,2,Tuesday,2023-05,2911.1000000000004,2153.7,757.4000000000005,26.02,18852.37,Medium Value,2911.1000000000004
ORD001198,CUST0093,PRD0012,2023-07-15,9.0,78.44,Customer_93,South,Unknown,2022-06-09,Product_12,Furniture,49.26,Regular,,0.3902439024390244,-1.2141935604938943,2023,7,July,3,Saturday,2023-07,705.96,443.34,262.62000000000006,37.2,17045.37,Medium Value,705.96
ORD001199,CUST0010,PRD0017,2023-05-20,10.0,160.45,Customer_10,South,Corporate,2022-04-30,Product_17,Clothing,106.87,Regular,B2B,0.43902439024390244,-0.8149941378631292,2023,5,May,2,Saturday,2023-05,1604.5,1068.7,535.8,33.39,12215.730000000001,Medium Value,1604.5
ORD001200,CUST0076,PRD0039,2024-03-19,9.0,112.92,Customer_76,South,Consumer,2024-03-12,Product_39,Electronics,58.09,Regular,B2C,0.3902439024390244,-1.046355539614626,2024,3,March,1,Tuesday,2024-03,1016.28,522.8100000000001,493.4699999999999,48.56,13324.84,Medium Value,1016.28
ORD001201,CUST0094,PRD0009,2023-10-10,2.0,365.6,Customer_94,South,Consumer,2023-04-20,Product_9,Clothing,212.18,Regular,B2C,0.04878048780487805,0.1836128802163912,2023,10,October,4,Tuesday,2023-10,731.2,424.36,306.84000000000003,41.96,3216.76,Low Value,731.2
ORD001202,CUST0105,PRD0035,2023-11-08,4.0,387.88,Customer_105,South,Consumer,2024-04-14,Product_35,Electronics,195.05,Regular,B2C,0.14634146341463414,0.29206505844116176,2023,11,November,4,Wednesday,2023-11,1551.52,780.2,771.3199999999999,49.71,15387.39,Medium Value,1551.52
ORD001203,CUST0001,PRD0060,2024-06-18,7.0,320.42,Customer_1,East,Corporate,2024-03-30,Product_60,Groceries,231.92,Regular,B2B,0.2926829268292683,-0.036309445286083736,2024,6,June,2,Tuesday,2024-06,2242.94,1623.4399999999998,619.5000000000002,27.62,21904.12,High Value,2242.94
ORD001204,CUST0133,PRD0013,2024-10-26,12.0,326.99,Customer_133,North,Home Office,2023-05-16,Product_13,Office Supplies,162.15,Bulk,B2B-Home,0.5365853658536586,-0.004328708709030647,2024,10,October,4,Saturday,2024-10,3923.88,1945.8000000000002,1978.08,50.41,27927.370000000003,High Value,3923.88
ORD001205,CUST0020,PRD0015,2023-10-04,2.0,547.01,Customer_20,East,Corporate,2024-03-01,Product_15,Office Supplies,346.88,Regular,B2B,0.04878048780487805,1.0666608897206844,2023,10,October,4,Wednesday,2023-10,1094.02,693.76,400.26,36.59,11573.93,Medium Value,1094.02
ORD001206,CUST0008,PRD0018,2023-03-02,1.0,141.2,Customer_8,North,Home Office,2023-10-21,Product_18,Groceries,72.5,Regular,B2B-Home,0.0,-0.9086972092646928,2023,3,March,1,Thursday,2023-03,141.2,72.5,68.69999999999999,48.65,25350.17,High Value,141.2
ORD001207,CUST0171,PRD0051,2023-11-15,3.0,502.39,Customer_171,West,Home Office,2024-05-29,Product_51,Furniture,372.16,Regular,B2B-Home,0.0975609756097561,0.8494644717498913,2023,11,November,4,Wednesday,2023-11,1507.17,1116.48,390.69000000000005,25.92,23186.15,High Value,1507.17
ORD001208,CUST0204,PRD0033,2023-02-21,12.0,406.65,Customer_204,North,Corporate,2022-05-24,Product_33,Groceries,234.59,Bulk,B2B,0.5365853658536586,0.3834316376727122,2023,2,February,1,Tuesday,2023-02,4879.799999999999,2815.08,2064.7199999999993,42.31,17106.79,Medium Value,4879.799999999999
ORD001209,CUST0001,PRD0006,2023-06-02,4.0,100.25,Customer_1,East,Corporate,2024-03-30,Product_6,Groceries,73.48,Regular,B2B,0.14634146341463414,-1.108029197518928,2023,6,June,2,Friday,2023-06,401.0,293.92,107.07999999999998,26.7,21904.12,High Value,401.0
ORD001210,CUST0057,PRD0059,2023-11-07,8.0,460.22,Customer_57,West,Home Office,2024-01-20,Product_59,Groceries,297.74,Regular,B2B-Home,0.34146341463414637,0.6441938992302065,2023,11,November,4,Tuesday,2023-11,3681.76,2381.92,1299.8400000000001,35.3,16352.6,Medium Value,3681.76
ORD001211,CUST0064,PRD0027,2024-06-27,6.0,370.3,Customer_64,North,Home Office,2023-07-05,Product_27,Electronics,173.05,Regular,B2B-Home,0.24390243902439024,0.20649103271443522,2024,6,June,2,Thursday,2024-06,2221.8,1038.3000000000002,1183.5,53.27,11935.43,Medium Value,2221.8
ORD001212,CUST0118,PRD0023,2024-07-20,11.0,201.54,Customer_118,South,Corporate,2022-09-10,Product_23,Electronics,115.59,Bulk,B2B,0.4878048780487805,-0.6149806727259736,2024,7,July,3,Saturday,2024-07,2216.94,1271.49,945.45,42.65,16938.989999999998,Medium Value,2216.94
ORD001213,CUST0212,PRD0059,2024-01-24,2.0,460.22,Customer_212,East,Consumer,2022-08-11,Product_59,Groceries,297.74,Regular,B2C,0.04878048780487805,0.6441938992302065,2024,1,January,1,Wednesday,2024-01,920.44,595.48,324.96000000000004,35.3,920.44,Low Value,920.44
ORD001214,CUST0028,PRD0027,2024-07-01,9.0,370.3,Customer_28,South,Consumer,2024-03-12,Product_27,Electronics,173.05,Regular,B2C,0.3902439024390244,0.20649103271443522,2024,7,July,3,Monday,2024-07,3332.7000000000003,1557.45,1775.2500000000002,53.27,5300.620000000001,Low Value,3332.7000000000003
ORD001215,CUST0121,PRD0034,2024-09-13,14.0,138.13,Customer_121,West,Unknown,2022-02-04,Product_34,Clothing,65.97,Bulk,,0.6341463414634146,-0.9236410237687344,2024,9,September,3,Friday,2024-09,1933.82,923.5799999999999,1010.24,52.24,5678.95,Low Value,1933.82
ORD001216,CUST0107,PRD0056,2023-06-26,2.0,711.44,Customer_107,South,Corporate,2023-02-21,Product_56,Groceries,375.64,Regular,B2B,0.04878048780487805,1.8670554887107675,2023,6,June,2,Monday,2023-06,1422.88,751.28,671.6000000000001,47.2,10106.86,Medium Value,1422.88
ORD001217,CUST0165,PRD0046,2023-12-28,13.0,400.12,Customer_165,South,Unknown,2024-05-22,Product_46,Office Supplies,305.29,Bulk,,0.5853658536585366,0.35164560877649365,2023,12,December,4,Thursday,2023-12,5201.56,3968.7700000000004,1232.79,23.7,9121.480000000001,Low Value,5201.56
ORD001218,CUST0175,PRD0038,2023-11-10,12.0,199.83,Customer_175,West,Consumer,2023-11-30,Product_38,Office Supplies,137.96,Bulk,B2C,0.5365853658536586,-0.6233044260816448,2023,11,November,4,Friday,2023-11,2397.96,1655.52,742.44,30.96,13309.85,Medium Value,2397.96
ORD001219,CUST0229,PRD0014,2023-04-07,5.0,635.89,Customer_229,North,Consumer,2022-06-23,Product_14,Office Supplies,387.94,Regular,B2C,0.1951219512195122,1.4993013565347606,2023,4,April,2,Friday,2023-04,3179.45,1939.7,1239.7499999999998,38.99,17827.010000000002,Medium Value,3179.45
ORD001220,CUST0204,PRD0036,2023-08-01,12.0,291.11,Customer_204,North,Corporate,2022-05-24,Product_36,Clothing,215.37,Bulk,B2B,0.5365853658536586,-0.17898149841750338,2023,8,August,3,Tuesday,2023-08,3493.32,2584.44,908.8800000000001,26.02,17106.79,Medium Value,3493.32
ORD001221,CUST0165,PRD0053,2023-05-17,4.0,742.35,Customer_165,South,Unknown,2024-05-22,Product_53,Office Supplies,386.19,Regular,,0.14634146341463414,2.0175158490755636,2023,5,May,2,Wednesday,2023-05,2969.4,1544.76,1424.64,47.98,9121.480000000001,Low Value,2969.4
ORD001222,CUST0049,PRD0008,2023-01-06,13.0,68.43,Customer_49,South,Home Office,2023-03-11,Product_8,Furniture,36.69,Bulk,B2B-Home,0.5853658536585366,-1.2629191576227072,2023,1,January,1,Friday,2023-01,889.5900000000001,476.96999999999997,412.6200000000002,46.38,18717.89,Medium Value,889.5900000000001
ORD001223,CUST0241,PRD0035,2023-04-19,7.0,387.88,Customer_241,South,Consumer,2022-12-05,Product_35,Electronics,195.05,Regular,B2C,0.2926829268292683,0.29206505844116176,2023,4,April,2,Wednesday,2023-04,2715.16,1365.3500000000001,1349.8099999999997,49.71,24028.78,High Value,2715.16
ORD001224,CUST0120,PRD0019,2024-06-30,8.0,458.22,Customer_120,North,Consumer,2024-01-24,Product_19,Furniture,269.11,Regular,B2C,0.34146341463414637,0.6344585151884856,2024,6,June,2,Sunday,2024-06,3665.76,2152.88,1512.88,41.27,21611.49,High Value,3665.76
ORD001225,CUST0044,PRD0030,2023-02-08,5.0,67.45,Customer_44,West,Corporate,2024-05-10,Product_30,Clothing,50.36,Regular,B2B,0.1951219512195122,-1.2676894958031506,2023,2,February,1,Wednesday,2023-02,337.25,251.8,85.44999999999999,25.34,13914.64,Medium Value,337.25
ORD001226,CUST0056,PRD0014,2024-10-23,10.0,635.89,Customer_56,West,Corporate,2022-04-04,Product_14,Office Supplies,387.94,Regular,B2B,0.43902439024390244,1.4993013565347606,2024,10,October,4,Wednesday,2024-10,6358.9,3879.4,2479.4999999999995,38.99,19286.059999999998,Medium Value,6358.9
ORD001227,CUST0156,PRD0059,2024-02-29,14.0,460.22,Customer_156,South,Corporate,2024-01-06,Product_59,Groceries,297.74,Bulk,B2B,0.6341463414634146,0.6441938992302065,2024,2,February,1,Thursday,2024-02,6443.08,4168.360000000001,2274.7199999999993,35.3,24876.12,High Value,6443.08
ORD001228,CUST0111,PRD0020,2024-09-21,14.0,532.93,Customer_111,West,Home Office,2023-07-10,Product_20,Furniture,372.1,Bulk,B2B-Home,0.6341463414634146,0.998123786066969,2024,9,September,3,Saturday,2024-09,7461.0199999999995,5209.400000000001,2251.619999999999,30.18,17838.7,Medium Value,7461.0199999999995
ORD001229,CUST0207,PRD0049,2023-09-18,5.0,267.83,Customer_207,West,Consumer,2022-04-19,Product_49,Groceries,167.68,Regular,B2C,0.1951219512195122,-0.29230136866313466,2023,9,September,3,Monday,2023-09,1339.1499999999999,838.4000000000001,500.7499999999998,37.39,12478.16,Medium Value,1339.1499999999999
ORD001230,CUST0134,PRD0025,2024-03-01,2.0,143.9,Customer_134,North,Corporate,2023-09-18,Product_25,Clothing,78.88,Regular,B2B,0.04878048780487805,-0.8955544408083695,2024,3,March,1,Friday,2024-03,287.8,157.76,130.04000000000002,45.18,13210.79,Medium Value,287.8
ORD001231,CUST0108,PRD0040,2023-03-28,8.0,37.04,Customer_108,West,Home Office,2022-06-17,Product_40,Groceries,30.03,Regular,B2B-Home,0.34146341463414637,-1.4157160101575166,2023,3,March,1,Tuesday,2023-03,296.32,240.24,56.079999999999984,18.93,18570.65,Medium Value,296.32
ORD001232,CUST0189,PRD0024,2024-04-09,14.0,650.79,Customer_189,East,Corporate,2023-07-18,Product_24,Groceries,308.95,Bulk,B2B,0.6341463414634146,1.5718299676455811,2024,4,April,2,Tuesday,2024-04,9111.06,4325.3,4785.759999999999,52.53,31618.679999999997,High Value,9111.06
ORD001233,CUST0148,PRD0014,2023-03-17,2.0,635.89,Customer_148,East,Home Office,2024-01-09,Product_14,Office Supplies,387.94,Regular,B2B-Home,0.04878048780487805,1.4993013565347606,2023,3,March,1,Friday,2023-03,1271.78,775.88,495.9,38.99,13347.279999999999,Medium Value,1271.78
ORD001234,CUST0114,PRD0026,2024-04-15,10.0,174.95,Customer_114,South,Corporate,2022-01-12,Product_26,Furniture,132.85,Regular,B2B,0.43902439024390244,-0.7444126035606528,2024,4,April,2,Monday,2024-04,1749.5,1328.5,421.0,24.06,27783.88,High Value,1749.5
ORD001235,CUST0078,PRD0038,2024-02-18,12.0,199.83,Customer_78,West,Consumer,2022-08-11,Product_38,Office Supplies,137.96,Bulk,B2C,0.5365853658536586,-0.6233044260816448,2024,2,February,1,Sunday,2024-02,2397.96,1655.52,742.44,30.96,7493.87,Low Value,2397.96
ORD001236,CUST0130,PRD0023,2024-12-26,6.0,201.54,Customer_130,West,Home Office,2023-09-09,Product_23,Electronics,115.59,Regular,B2B-Home,0.24390243902439024,-0.6149806727259736,2024,12,December,4,Thursday,2024-12,1209.24,693.54,515.7,42.65,29687.56,High Value,1209.24
ORD001237,CUST0201,PRD0022,2024-04-01,8.0,365.55,Customer_201,East,Consumer,2023-04-29,Product_22,Office Supplies,230.79,Regular,B2C,0.34146341463414637,0.18336949561534813,2024,4,April,2,Monday,2024-04,2924.4,1846.32,1078.0800000000002,36.86,13455.37,Medium Value,2924.4
ORD001238,CUST0037,PRD0048,2023-10-12,6.0,253.91,Customer_37,West,Consumer,2024-06-15,Product_48,Electronics,191.27,Regular,B2C,0.24390243902439024,-0.360059641593512,2023,10,October,4,Thursday,2023-10,1523.46,1147.6200000000001,375.8399999999999,24.67,26289.41,High Value,1523.46
ORD001239,CUST0020,PRD0057,2023-08-27,4.0,133.48,Customer_20,East,Corporate,2024-03-01,Product_57,Electronics,76.59,Regular,B2B,0.14634146341463414,-0.9462757916657354,2023,8,August,3,Sunday,2023-08,533.92,306.36,227.55999999999995,42.62,11573.93,Medium Value,533.92
ORD001240,CUST0026,PRD0019,2024-11-07,13.0,458.22,Customer_26,South,Home Office,2023-05-28,Product_19,Furniture,269.11,Bulk,B2B-Home,0.5853658536585366,0.6344585151884856,2024,11,November,4,Thursday,2024-11,5956.860000000001,3498.4300000000003,2458.4300000000003,41.27,28628.86,High Value,5956.860000000001
ORD001241,CUST0029,PRD0046,2024-08-21,4.0,400.12,Customer_29,West,Consumer,2022-04-06,Product_46,Office Supplies,305.29,Regular,B2C,0.14634146341463414,0.35164560877649365,2024,8,August,3,Wednesday,2024-08,1600.48,1221.16,379.31999999999994,23.7,35541.26,High Value,1600.48
ORD001242,CUST0001,PRD0051,2024-10-14,6.0,502.39,Customer_1,East,Corporate,2024-03-30,Product_51,Furniture,372.16,Regular,B2B,0.24390243902439024,0.8494644717498913,2024,10,October,4,Monday,2024-10,3014.34,2232.96,781.3800000000001,25.92,21904.12,High Value,3014.34
ORD001243,CUST0119,PRD0003,2024-11-02,14.0,136.62,Customer_119,West,Home Office,2023-05-14,Product_3,Electronics,68.47,Bulk,B2B-Home,0.6341463414634146,-0.9309912387202336,2024,11,November,4,Saturday,2024-11,1912.68,958.5799999999999,954.1000000000001,49.88,30217.149999999998,High Value,1912.68
ORD001244,CUST0035,PRD0042,2024-07-11,13.0,259.69,Customer_35,South,Corporate,2022-08-25,Product_42,Clothing,132.33,Bulk,B2B,0.5853658536585366,-0.33192438171293864,2024,7,July,3,Thursday,2024-07,3375.97,1720.2900000000002,1655.6799999999996,49.04,9883.67,Medium Value,3375.97
ORD001245,CUST0198,PRD0019,2024-01-07,4.0,458.22,Customer_198,West,Home Office,2022-01-25,Product_19,Furniture,269.11,Regular,B2B-Home,0.14634146341463414,0.6344585151884856,2024,1,January,1,Sunday,2024-01,1832.88,1076.44,756.44,41.27,25630.34,High Value,1832.88
ORD001246,CUST0229,PRD0009,2024-05-09,8.0,365.6,Customer_229,North,Consumer,2022-06-23,Product_9,Clothing,212.18,Regular,B2C,0.34146341463414637,0.1836128802163912,2024,5,May,2,Thursday,2024-05,2924.8,1697.44,1227.3600000000001,41.96,17827.010000000002,Medium Value,2924.8
ORD001247,CUST0245,PRD0028,2024-09-15,9.0,375.61,Customer_245,East,Corporate,2024-04-12,Product_28,Electronics,205.51,Regular,B2B,0.3902439024390244,0.23233847734520421,2024,9,September,3,Sunday,2024-09,3380.4900000000002,1849.59,1530.9000000000003,45.29,17741.12,Medium Value,3380.4900000000002
ORD001248,CUST0059,PRD0020,2023-02-14,1.0,532.93,Customer_59,East,Consumer,2022-07-23,Product_20,Furniture,372.1,Regular,B2C,0.0,0.998123786066969,2023,2,February,1,Tuesday,2023-02,532.93,372.1,160.82999999999993,30.18,18452.66,Medium Value,532.93
ORD001249,CUST0069,PRD0045,2024-02-05,13.0,554.21,Customer_69,West,Home Office,2022-12-23,Product_45,Clothing,274.19,Bulk,B2B-Home,0.5853658536585366,1.1017082722708798,2024,2,February,1,Monday,2024-02,7204.7300000000005,3564.47,3640.2600000000007,50.53,9271.37,Low Value,7204.7300000000005
ORD001250,CUST0161,PRD0007,2023-09-04,4.0,723.68,Customer_161,East,Home Office,2023-06-09,Product_7,Clothing,359.22,Regular,B2B-Home,0.14634146341463414,1.9266360390460988,2023,9,September,3,Monday,2023-09,2894.72,1436.88,1457.8399999999997,50.36,18873.29,Medium Value,2894.72
