OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID
ORD2090,2025-07-23,Wireless Mouse,Electronics,1.0,595.3,East,Credit Card,CUST1067
ORD1064,2025-04-22,Water Bottle,Accessories,2.0,292.13,South,Cash,CUST1045
ORD1139,2025-01-04,USB-C Cable,Electronics,7.0,228.74, north ,Debit Card,CUST1969
ORD2224,2025-03-01,Coffee Mug,Kitchen,4.0,202.49,East,Net Banking,CUST1873
ORD2218,2025-01-27,Wireless Mouse,Electronics,7.0,656.44,West,Net Banking,CUST1610
ORD1077,2025-02-01,Notebook Set,Stationery,8.0,138.07,West,Net Banking,CUST1572
ORD1491,2025-03-16,Notebook Set,Stationery,5.0,156.14,South,Debit Card,CUST1377
ORD2074,2025-06-26,Coffee Mug,Kitchen,4.0,180.23,East,Debit Card,CUST1993
ORD2153,2025-04-24,Notebook Set,Stationery,7.0,134.33,West,Cash,CUST1308
ORD1532,2025-07-30,Bluetooth Speaker,Electronics,6.0,1483.0,East,UPI,CUST1255
ORD1065,2025-04-22,Table Lamp,Furniture,1.0,1203.78,South,Cash,CUST1441
ORD2281,2025-01-15,Table Lamp,Furniture,5.0,,East,UPI,CUST1422
ORD1935,2025-05-20,Water Bottle,Accessories,4.0,279.45,North,Net Banking,CUST1856
ORD2276,2025-05-29,Table Lamp,Furniture,8.0,1099.4,East,Debit Card,CUST1603
ORD1296,2025-01-28,USB-C Cable,Electronics,6.0,236.14,North,Cash,CUST1460
ORD1591,2025-02-23,LED Desk Lamp,Electronics,3.0,912.71,South,Debit Card,CUST1804
ORD1419,2025-01-12,Yoga Mat,Fitness,7.0,873.6,East,Debit Card,CUST1108
ORD1767,2025-02-28,Water Bottle,Accessories,6.0,288.05,East,Cash,CUST1619
ORD1892,2025-06-06,LED Desk Lamp,Electronics,3.0,982.84,East,Credit Card,CUST1095
ORD1438,2025-05-07,Desk Organizer,Stationery,7.0,361.89,West,Debit Card,CUST1500
ORD1261,2025-01-10,Coffee Mug,Kitchen,5.0,187.12,South,Credit Card,CUST1323
ORD2409,2025-06-14,Water Bottle,Accessories,1.0,300.25, west ,Cash,CUST1768
ORD1724,2025-04-19,USB-C Cable,Electronics,6.0,254.57,West,UPI,CUST1423
ORD2408,2025-06-03,Table Lamp,Furniture,8.0,1256.37,East,UPI,CUST1284
ORD1281,2025-01-07,Coffee Mug,Kitchen,6.0,201.15,East,Debit Card,CUST1822
ORD1626,2025-05-21,Notebook Set,Stationery,7.0,146.12,South,Credit Card,CUST1470
ORD2403,2025-07-14,Desk Organizer,Stationery,6.0,382.37,West,Credit Card,CUST1343
ORD2069,2025-06-13,Backpack,Accessories,5.0,1276.79,West,Net Banking,CUST1773
ORD2472,2025-02-11,Desk Organizer,Stationery,3.0,344.94,West,Cash,CUST1918
ORD1188,2025-05-12,Water Bottle,Accessories,2.0,296.13,South,Net Banking,CUST1044
ORD2236,2025-07-01,LED Desk Lamp,Electronics,8.0,946.1,West,Credit Card,CUST1157
ORD1251,2025-05-01,Table Lamp,Furniture,8.0,1226.66,North,Credit Card,CUST1262
ORD1583,2025-06-18,Office Chair,Furniture,3.0,4792.83,West,UPI,CUST1758
ORD2051,2025-02-14,Office Chair,Furniture,3.0,4660.32,North,Credit Card,CUST1324
ORD2376,2025-05-15,Notebook Set,Stationery,6.0,161.23, west ,Debit Card,CUST1473
ORD1993,2025-02-19,Wireless Mouse,Electronics,1.0,625.32,South,Debit Card,CUST1398
ORD1514,2025-04-02,Table Lamp,Furniture,8.0,1209.68,West,Cash,CUST1934
ORD1951,2025-02-17,Notebook Set,Stationery,7.0,152.12,West,UPI,CUST1729
ORD1976,2025-07-01,Bluetooth Speaker,Electronics,2.0,1375.0,South,Debit Card,CUST1672
ORD2438,2025-04-23,Backpack,Accessories,2.0,1394.7,South,Credit Card,CUST1300
ORD1706,2025-06-19,Bluetooth Speaker,Electronics,4.0,1473.4,East,Credit Card,CUST1493
ORD1487,2025-05-22,Wireless Mouse,Electronics,7.0,566.0,South,Debit Card,CUST1937
ORD1663,2025-01-03,Desk Organizer,Stationery,2.0,360.79,West,UPI,CUST1926
ORD2152,2025-03-21,Backpack,Accessories,6.0,1403.74,North,Net Banking,CUST1887
ORD2160,2025-06-10,Notebook Set,Stationery,5.0,143.45,North,Credit Card,CUST1161
ORD1273,2025-01-09,Yoga Mat,Fitness,3.0,827.61,East,Cash,CUST1454
ORD1685,2025-03-02,Desk Organizer,Stationery,2.0,334.0,North,UPI,CUST1325
ORD2139,2025-03-04,Wireless Mouse,Electronics,5.0,594.71,West,Debit Card,CUST1662
ORD2265,2025-01-08,Coffee Mug,Kitchen,3.0,184.76,West,Credit Card,CUST1959
ORD1877,2025-06-26,Wireless Mouse,Electronics,3.0,594.64,West,Credit Card,CUST1739
ORD2180,2025-04-21,Water Bottle,Accessories,5.0,323.09,East,Net Banking,CUST1849
ORD2371,2025-05-13,Water Bottle,Accessories,1.0,279.38,West,Debit Card,CUST1160
ORD1448,2025-05-12,LED Desk Lamp,Electronics,2.0,833.48,West,Credit Card,CUST1283
ORD1411,2025-04-12,Office Chair,Furniture,6.0,4790.49,West,Net Banking,CUST1800
ORD1458,2025-01-24,LED Desk Lamp,Electronics,6.0,854.12,East,UPI,CUST1053
ORD1376,2025-05-22,LED Desk Lamp,Electronics,7.0,862.18,South,Cash,CUST1235
ORD2328,2025-04-05,LED Desk Lamp,Electronics,1.0,902.18,South,Credit Card,CUST1243
ORD1667,2025-06-16,LED Desk Lamp,Electronics,4.0,866.69,North,Credit Card,CUST1171
ORD2260,2025-05-06,Table Lamp,Furniture,7.0,1276.65,South,Net Banking,CUST1130
ORD1149,2025-01-04,Coffee Mug,Kitchen,3.0,195.42,South,Credit Card,CUST1480
ORD1956,2025-03-21,Yoga Mat,Fitness,1.0,863.49,North,Debit Card,CUST1464
ORD2216,2025-02-09,Office Chair,Furniture,8.0,5462.77,West,Credit Card,CUST1880
ORD1733,2025-01-10,Desk Organizer,Stationery,6.0,330.8,North,UPI,CUST1088
ORD1218,2025-04-13,Yoga Mat,Fitness,2.0,782.34,East,Cash,CUST1226
ORD1239,2025-05-10,Bluetooth Speaker,Electronics,1.0,1547.55,South,Net Banking,CUST1385
ORD2150,2025-07-03,Coffee Mug,Kitchen,6.0,211.79,North,Net Banking,CUST1035
ORD1867,2025-06-25,Notebook Set,Stationery,1.0,144.81,West,UPI,CUST1514
ORD1725,2025-07-20,USB-C Cable,Electronics,8.0,233.0,West,Cash,CUST1314
ORD1192,2025-05-21,Yoga Mat,Fitness,6.0,779.97,East,Debit Card,CUST1517
ORD1792,2025-02-19,Office Chair,Furniture,5.0,5316.19,North,Credit Card,CUST1997
ORD1191,2025-03-24,Bluetooth Speaker,Electronics,3.0,1368.79,East,Net Banking,CUST1648
ORD1961,2025-06-07,Office Chair,Furniture,5.0,4774.26,East,Credit Card,CUST1759
ORD2215,2025-03-19,Bluetooth Speaker,Electronics,8.0,1393.52,West,Credit Card,CUST1119
ORD2360,2025-02-23,Table Lamp,Furniture,8.0,1135.15,West,Debit Card,CUST1348
ORD1644,2025-07-02,Water Bottle,Accessories,4.0,281.11,East,Cash,CUST1943
ORD1359,2025-06-30,Desk Organizer,Stationery,1.0,331.18,North,Debit Card,CUST1449
ORD1986,2025-03-26,Table Lamp,Furniture,7.0,1216.9,West,Debit Card,CUST1446
ORD2474,2025-05-28,Table Lamp,Furniture,2.0,1241.76,South,Debit Card,CUST1973
ORD1016,2025-05-11,Office Chair,Furniture,8.0,4589.99,North,Credit Card,CUST1156
ORD1333,2025-06-14,Coffee Mug,Kitchen,8.0,214.49,South,Net Banking,CUST1479
ORD2225,2025-06-18,Table Lamp,Furniture,8.0,1110.55,East,Debit Card,CUST1982
ORD1582,2025-02-26,Table Lamp,Furniture,8.0,1296.49,East,Net Banking,CUST1307
ORD2443,2025-06-04,Water Bottle,Accessories,7.0,289.23,East,Cash,CUST1836
ORD2087,2025-02-26,Bluetooth Speaker,Electronics,3.0,1605.97,South,UPI,CUST1314
ORD1839,2025-07-10,Yoga Mat,Fitness,1.0,806.69,East,Credit Card,CUST1408
ORD1627,2025-07-25,Coffee Mug,Kitchen,8.0,182.6,West,Debit Card,CUST1323
ORD2413,2025-01-14,Notebook Set,Stationery,3.0,162.06,South,Credit Card,CUST1177
ORD1323,2025-07-17,Water Bottle,Accessories,3.0,286.47,East,Credit Card,CUST1354
ORD1824,2025-03-24,Table Lamp,Furniture,4.0,1214.14,South,Debit Card,CUST1784
ORD2245,2025-06-29,Desk Organizer,Stationery,5.0,364.46,East,Cash,CUST1008
ORD1631,2025-04-27,Notebook Set,Stationery,6.0,150.79,West,Cash,CUST1733
ORD2106,2025-07-05,Backpack,Accessories,8.0,1241.46,East,Debit Card,CUST1364
ORD2195,2025-02-15,LED Desk Lamp,Electronics,4.0,982.62,West,Credit Card,CUST1021
ORD1778,2025-02-28,USB-C Cable,Electronics,2.0,246.1,East,Debit Card,CUST1266
ORD2053,2025-01-09,Table Lamp,Furniture,6.0,1313.63,South,Cash,CUST1459
ORD1939,2025-07-27,Desk Organizer,Stationery,1.0,366.94,South,Debit Card,CUST1544
ORD1855,2025-01-06,Table Lamp,Furniture,1.0,1138.42,East,Cash,CUST1501
ORD1437,2025-01-03,Water Bottle,Accessories,8.0,277.26, west ,Net Banking,CUST1517
ORD1119,2025-05-23,Bluetooth Speaker,Electronics,7.0,1530.87,South,Net Banking,CUST1389
ORD2073,2025-06-13,LED Desk Lamp,Electronics,8.0,831.43,East,Debit Card,CUST1183
ORD2182,2025-07-15,Coffee Mug,Kitchen,3.0,201.22,West,Credit Card,CUST1193
ORD1790,2025-04-06,Coffee Mug,Kitchen,8.0,206.84,North,Cash,CUST1082
ORD1341,2025-07-17,Table Lamp,Furniture,5.0,1244.63,East,Cash,CUST1629
ORD1815,2025-06-05,Notebook Set,Stationery,2.0,134.49,South,Debit Card,CUST1950
ORD1002,2025-03-01,Notebook Set,Stationery,1.0,150.83,West,UPI,CUST1459
ORD1229,2025-04-26,Wireless Mouse,Electronics,2.0,636.25,East,Credit Card,CUST1516
ORD2140,2025-02-21,Wireless Mouse,Electronics,3.0,,North,Cash,CUST1808
ORD2464,2025-04-27,Desk Organizer,Stationery,3.0,356.08,South,Credit Card,CUST1613
ORD1076,2025-02-26,Backpack,Accessories,3.0,1378.01,West,Credit Card,
ORD2407,2025-03-17,Coffee Mug,Kitchen,4.0,185.14,South,Credit Card,CUST1243
ORD1900,2025-04-17,Yoga Mat,Fitness,7.0,726.37,East,Net Banking,CUST1825
ORD2227,2025-06-26,LED Desk Lamp,Electronics,2.0,929.04,South,UPI,CUST1204
ORD1371,2025-02-24,Wireless Mouse,Electronics,4.0,654.36,North,Debit Card,CUST1936
ORD1180,2025-04-02,Desk Organizer,Stationery,1.0,341.89, south ,Credit Card,CUST1971
ORD2261,2025-07-02,Coffee Mug,Kitchen,8.0,184.25,North,UPI,CUST1466
ORD2495,2025-03-07,Bluetooth Speaker,Electronics,7.0,1630.97,South,Net Banking,CUST1208
ORD1941,2025-03-19,Desk Organizer,Stationery,7.0,364.2,East,Credit Card,CUST1596
ORD1577,2025-05-24,Water Bottle,Accessories,5.0,286.95,North,Debit Card,CUST1065
ORD1978,2025-06-19,Coffee Mug,Kitchen,2.0,204.52,East,Debit Card,CUST1708
ORD1819,2025-02-19,Notebook Set,Stationery,4.0,151.09,South,Net Banking,CUST1767
ORD2132,2025-04-21,LED Desk Lamp,Electronics,6.0,845.07,West,Cash,CUST1639
ORD2295,2025-06-03,Coffee Mug,Kitchen,6.0,179.73,South,Credit Card,CUST1623
ORD2308,2025-03-12,Backpack,Accessories,2.0,1345.81,West,Debit Card,CUST1370
ORD2299,2025-04-02,Yoga Mat,Fitness,7.0,747.41,North,Credit Card,CUST1473
ORD1062,2025-05-11,Desk Organizer,Stationery,7.0,361.53,East,Credit Card,CUST1118
ORD1589,2025-04-15,Water Bottle,Accessories,8.0,277.66,South,Credit Card,CUST1499
ORD1886,2025-05-08,Coffee Mug,Kitchen,1.0,203.3,West,UPI,CUST1222
ORD1968,2025-05-16,Office Chair,Furniture,7.0,4510.96,West,Debit Card,CUST1694
ORD2138,2025-03-07,Office Chair,Furniture,4.0,4904.88,North,UPI,CUST1196
ORD1785,2025-05-17,Table Lamp,Furniture,5.0,1178.11,North,UPI,CUST1139
ORD2164,2025-01-06,Wireless Mouse,Electronics,4.0,647.74,West,UPI,CUST1268
ORD1311,2025-04-05,Wireless Mouse,Electronics,6.0,619.82,West,Net Banking,CUST1315
ORD2483,2025-07-02,Bluetooth Speaker,Electronics,3.0,1470.62,North,Debit Card,CUST1569
ORD1301,2025-01-13,Wireless Mouse,Electronics,5.0,598.39,West,Cash,CUST1549
ORD1722,2025-06-17,Backpack,Accessories,4.0,1347.78,East,Debit Card,CUST1370
ORD1689,2025-02-04,Water Bottle,Accessories,6.0,321.6,West,Debit Card,CUST1367
ORD1812,2025-06-18,USB-C Cable,Electronics,2.0,226.28,South,UPI,CUST1894
ORD1037,2025-05-04,Coffee Mug,Kitchen,4.0,213.51,North,UPI,CUST1388
ORD1353,2025-04-25,Backpack,Accessories,7.0,1266.69,South,Cash,CUST1121
ORD2399,2025-04-28,Notebook Set,Stationery,4.0,136.07,East,Net Banking,CUST1377
ORD1714,2025-01-18,Yoga Mat,Fitness,4.0,779.54,South,Credit Card,CUST1016
ORD1980,2025-04-08,Wireless Mouse,Electronics,7.0,578.95,North,Cash,CUST1978
ORD1236,2025-06-21,Office Chair,Furniture,2.0,5145.0,West,Net Banking,CUST1370
ORD2028,2025-07-16,Table Lamp,Furniture,1.0,1181.18,West,Debit Card,CUST1829
ORD1499,2025-03-25,Table Lamp,Furniture,6.0,1187.67,South,Credit Card,CUST1966
ORD2257,2025-07-02,Office Chair,Furniture,7.0,5327.37,North,Credit Card,CUST1063
ORD1794,2025-02-20,Wireless Mouse,Electronics,8.0,627.19, north ,Net Banking,CUST1681
ORD2158,2025-07-28,Table Lamp,Furniture,6.0,1187.79,North,Credit Card,CUST1656
ORD1990,2025-01-21,Water Bottle,Accessories,8.0,314.58,East,UPI,CUST1180
ORD2252,2025-03-08,Water Bottle,Accessories,6.0,276.5,North,Debit Card,CUST1305
ORD1934,2025-04-09,Coffee Mug,Kitchen,2.0,192.66,West,Debit Card,CUST1580
ORD1387,2025-02-27,Table Lamp,Furniture,5.0,1243.13,North,Credit Card,CUST1095
ORD1390,2025-05-16,Bluetooth Speaker,Electronics,1.0,1417.98,West,Cash,CUST1047
ORD1743,2025-01-03,USB-C Cable,Electronics,5.0,236.46,North,Debit Card,CUST1689
ORD1352,2025-04-15,LED Desk Lamp,Electronics,0.0,947.36,West,Cash,CUST1912
ORD1235,2025-07-01,Yoga Mat,Fitness,2.0,768.57,West,Cash,CUST1832
ORD2291,2025-02-24,Desk Organizer,Stationery,5.0,317.27,North,Cash,CUST1091
ORD1480,2025-06-18,Table Lamp,Furniture,3.0,1107.74,South,Credit Card,CUST1167
ORD1567,2025-01-15,Notebook Set,Stationery,4.0,135.09, north ,Cash,CUST1721
ORD2275,2025-02-16,USB-C Cable,Electronics,1.0,237.79,South,UPI,CUST1849
ORD2411,2025-03-05,Desk Organizer,Stationery,4.0,356.54,West,Net Banking,CUST1329
ORD2338,2025-02-15,Wireless Mouse,Electronics,5.0,648.2,North,UPI,CUST1388
ORD1120,2025-04-24,Coffee Mug,Kitchen,5.0,213.33,West,Cash,CUST1582
ORD2305,2025-05-26,LED Desk Lamp,Electronics,4.0,967.5,East,UPI,CUST1868
ORD2024,2025-06-06,Desk Organizer,Stationery,3.0,354.45,South,Credit Card,CUST1421
ORD1926,2025-07-02,Notebook Set,Stationery,2.0,163.12,West,Net Banking,CUST1134
ORD1515,2025-05-09,Yoga Mat,Fitness,6.0,781.16,South,Credit Card,CUST1326
ORD1223,2025-06-09,Desk Organizer,Stationery,6.0,374.42,East,UPI,CUST1450
ORD2118,2025-03-09,Backpack,Accessories,8.0,1322.65,West,Net Banking,CUST1692
ORD1613,2025-01-03,Wireless Mouse,Electronics,3.0,618.57,South,Cash,CUST1366
ORD1843,2025-04-19,Backpack,Accessories,6.0,1259.59,East,Cash,CUST1608
ORD1052,2025-03-27,Wireless Mouse,Electronics,3.0,615.43, east ,UPI,CUST1759
ORD2395,2025-07-24,Bluetooth Speaker,Electronics,3.0,1566.16,North,Debit Card,CUST1524
ORD1485,2025-01-30,Table Lamp,Furniture,4.0,1256.74, north ,Credit Card,CUST1879
ORD2447,2025-06-25,Yoga Mat,Fitness,8.0,801.38,South,Credit Card,CUST1653
ORD1818,2025-05-13,Notebook Set,Stationery,2.0,137.12,South,Net Banking,CUST1394
ORD1155,2025-05-16,Notebook Set,Stationery,7.0,150.96,South,UPI,CUST1179
ORD1600,2025-02-01,Office Chair,Furniture,6.0,5210.07,North,Debit Card,CUST1897
ORD2242,2025-07-17,Office Chair,Furniture,1.0,5216.58,North,Credit Card,CUST1346
ORD1248,2025-01-07,Water Bottle,Accessories,7.0,272.28,East,UPI,CUST1395
ORD1761,2025-05-02,LED Desk Lamp,Electronics,2.0,889.98,East,Cash,CUST1369
ORD2383,2025-04-15,Water Bottle,Accessories,8.0,278.96,South,Net Banking,CUST1045
ORD1542,2025-03-17,Bluetooth Speaker,Electronics,8.0,1408.96,North,UPI,CUST1174
ORD1793,2025-03-05,Table Lamp,Furniture,7.0,1264.04,West,UPI,CUST1755
ORD2102,2025-07-25,Bluetooth Speaker,Electronics,8.0,1630.64,East,UPI,CUST1013
ORD1628,2025-05-08,Bluetooth Speaker,Electronics,1.0,1379.87,West,Credit Card,CUST1570
ORD1150,2025-03-28,LED Desk Lamp,Electronics,7.0,925.94,East,Net Banking,CUST1389
ORD1291,2025-06-14,Wireless Mouse,Electronics,5.0,617.11,West,Net Banking,CUST1654
ORD1381,2025-03-01,Desk Organizer,Stationery,2.0,363.46,North,UPI,CUST1517
ORD1686,2025-04-26,Coffee Mug,Kitchen,6.0,203.63,East,Net Banking,CUST1156
ORD1897,2025-03-08,Water Bottle,Accessories,6.0,324.54,West,Net Banking,CUST1746
ORD1854,2025-05-17,Yoga Mat,Fitness,2.0,748.89,West,Net Banking,CUST1948
ORD2071,2025-07-30,Wireless Mouse,Electronics,5.0,639.08,East,Debit Card,CUST1572
ORD2220,2025-07-05,Yoga Mat,Fitness,8.0,756.16,North,Net Banking,CUST1019
ORD2173,2025-06-27,Water Bottle,Accessories,7.0,310.17,West,Debit Card,CUST1753
ORD2280,2025-06-23,Backpack,Accessories,3.0,1184.41,East,UPI,CUST1027
ORD1891,2025-01-13,Bluetooth Speaker,Electronics,2.0,1474.1,South,UPI,CUST1688
ORD2126,2025-04-10,Yoga Mat,Fitness,6.0,810.59,West,Credit Card,CUST1707
ORD1615,2025-02-16,Water Bottle,Accessories,2.0,293.07,West,Cash,CUST1855
ORD1154,2025-07-23,Water Bottle,Accessories,1.0,286.64,East,Debit Card,CUST1149
ORD1685,2025-03-02,Desk Organizer,Stationery,2.0,334.0,North,UPI,CUST1325
ORD1322,2025-03-12,Table Lamp,Furniture,5.0,1108.33, west ,Debit Card,CUST1838
ORD2170,2025-07-06,LED Desk Lamp,Electronics,4.0,884.32,West,UPI,CUST1029
ORD1082,2025-04-09,Notebook Set,Stationery,3.0,155.15,North,Debit Card,CUST1417
ORD1512,2025-05-21,Backpack,Accessories,8.0,1184.94,East,Debit Card,CUST1140
ORD2449,2025-05-05,Yoga Mat,Fitness,7.0,837.22,North,Cash,CUST1438
ORD1929,2025-06-29,Office Chair,Furniture,6.0,5287.72,East,Debit Card,CUST1499
ORD2238,2025-07-16,Backpack,Accessories,1.0,1232.83,West,Cash,CUST1293
ORD1010,2025-06-29,LED Desk Lamp,Electronics,2.0,918.62,South,Net Banking,CUST1746
ORD1831,2025-07-07,Notebook Set,Stationery,2.0,155.66,West,UPI,CUST1499
ORD1032,2025-01-25,Bluetooth Speaker,Electronics,7.0,1455.32,West,Debit Card,CUST1884
ORD1413,2025-02-21,Yoga Mat,Fitness,3.0,828.04,,Debit Card,CUST1965
ORD1580,2025-07-04,Office Chair,Furniture,1.0,5154.37,East,Cash,CUST1928
ORD2172,2025-06-15,Desk Organizer,Stationery,8.0,320.08,West,UPI,CUST1892
ORD2440,2025-05-03,Notebook Set,Stationery,8.0,154.15,North,Credit Card,CUST1062
ORD1614,2025-06-09,Coffee Mug,Kitchen,5.0,214.06,North,Cash,CUST1834
ORD2045,2025-01-06,Desk Organizer,Stationery,5.0,343.17,South,Debit Card,CUST1355
ORD2014,2025-03-06,Backpack,Accessories,6.0,1329.35,West,Credit Card,CUST1106
ORD1089,2025-02-04,Backpack,Accessories,8.0,1216.31,East,Debit Card,CUST1335
ORD2286,2025-06-22,Yoga Mat,Fitness,2.0,758.46,South,Cash,CUST1581
ORD1601,2025-03-07,Desk Organizer,Stationery,1.0,355.56,North,Credit Card,CUST1669
ORD1133,2025-03-26,Office Chair,Furniture,7.0,5192.63,East,Debit Card,CUST1833
ORD1555,2025-05-14,LED Desk Lamp,Electronics,8.0,974.01,North,Net Banking,CUST1601
ORD2031,2025-06-15,Notebook Set,Stationery,2.0,134.57,East,UPI,CUST1720
ORD2186,2025-01-24,Water Bottle,Accessories,4.0,321.02,South,UPI,CUST1767
ORD1320,2025-03-18,USB-C Cable,Electronics,4.0,270.99,East,Cash,CUST1721
ORD2336,2025-01-12,Water Bottle,Accessories,,281.01,East,UPI,CUST1224
ORD2313,2025-01-25,Desk Organizer,Stationery,1.0,347.6,North,Net Banking,CUST1816
ORD1634,2025-05-07,Office Chair,Furniture,3.0,5320.77,West,Credit Card,CUST1260
ORD1552,2025-02-24,Office Chair,Furniture,4.0,4625.26,West,Credit Card,CUST1699
ORD2055,2025-07-16,Coffee Mug,Kitchen,3.0,216.82,East,UPI,CUST1004
ORD2179,2025-03-22,Bluetooth Speaker,Electronics,1.0,1642.46,West,Cash,CUST1765
ORD1796,2025-07-06,Desk Organizer,Stationery,1.0,366.08,North,Cash,CUST1492
ORD2262,2025-01-09,Coffee Mug,Kitchen,3.0,216.67,East,Credit Card,CUST1616
ORD2293,2025-05-10,Yoga Mat,Fitness,6.0,860.35,East,Cash,CUST1770
ORD1174,2025-01-17,Desk Organizer,Stationery,8.0,377.58,East,Debit Card,CUST1119
ORD1766,2025-04-18,Water Bottle,Accessories,7.0,319.86,North,Credit Card,CUST1165
ORD1245,2025-05-04,Desk Organizer,Stationery,6.0,352.81,North,Net Banking,CUST1871
ORD2080,2025-05-20,Office Chair,Furniture,6.0,,East,Cash,CUST1701
ORD2312,2025-03-05,Bluetooth Speaker,Electronics,4.0,1398.41,East,Credit Card,CUST1641
ORD1145,2025-03-27,Water Bottle,Accessories,7.0,296.33,East,UPI,CUST1714
ORD1090,2025-04-27,Notebook Set,Stationery,6.0,144.16,West,Cash,CUST1770
ORD1682,2025-02-19,LED Desk Lamp,Electronics,2.0,841.71,North,Net Banking,CUST1472
ORD1310,2025-05-11,USB-C Cable,Electronics,8.0,259.4,East,Debit Card,CUST1835
ORD1093,2025-06-09,Wireless Mouse,Electronics,3.0,567.68,West,Credit Card,CUST1577
ORD2188,2025-05-15,Wireless Mouse,Electronics,3.0,588.99,North,UPI,CUST1786
ORD1924,2025-01-13,Desk Organizer,Stationery,2.0,340.88,North,Debit Card,CUST1401
ORD2279,2025-03-15,Office Chair,Furniture,3.0,4681.73,North,UPI,CUST1314
ORD2035,2025-04-20,LED Desk Lamp,Electronics,5.0,934.61,South,Credit Card,CUST1635
ORD1243,2025-05-27,Desk Organizer,Stationery,8.0,346.33,East,Debit Card,CUST1514
ORD2111,2025-06-09,Yoga Mat,Fitness,2.0,840.58,West,Debit Card,CUST1206
ORD1214,2025-05-09,Notebook Set,Stationery,6.0,136.25,North,Debit Card,CUST1019
ORD1998,2025-01-12,Yoga Mat,Fitness,4.0,831.17,,Credit Card,CUST1176
ORD1853,2025-04-09,Desk Organizer,Stationery,4.0,382.49,North,Cash,CUST1496
ORD1425,2025-01-30,Table Lamp,Furniture,1.0,1282.73,North,UPI,CUST1952
ORD2331,2025-03-26,Table Lamp,Furniture,6.0,1226.84,West,Cash,CUST1166
ORD1226,2025-03-15,Water Bottle,Accessories,2.0,307.65,North,Net Banking,CUST1608
ORD2296,2025-01-02,Coffee Mug,Kitchen,1.0,205.87,West,Net Banking,
ORD1000,2025-01-29,Desk Organizer,Stationery,1.0,365.86,South,UPI,CUST1142
ORD1401,2025-01-02,Bluetooth Speaker,Electronics,5.0,1482.43,East,Credit Card,CUST1135
ORD2103,2025-05-06,Desk Organizer,Stationery,2.0,341.77,North,Credit Card,CUST1146
ORD1084,2025-06-28,Yoga Mat,Fitness,1.0,856.01,West,Debit Card,CUST1006
ORD1162,2025-04-12,Desk Organizer,Stationery,5.0,314.67,North,Net Banking,CUST1763
ORD1114,2025-02-15,Water Bottle,Accessories,5.0,269.95,South,Cash,CUST1046
ORD1670,2025-02-09,Desk Organizer,Stationery,1.0,346.15,East,Credit Card,CUST1089
ORD2156,2025-05-01,Coffee Mug,Kitchen,7.0,215.97,East,Debit Card,CUST1897
ORD1889,2025-07-29,USB-C Cable,Electronics,4.0,226.54,South,Credit Card,CUST1668
ORD1625,2025-03-24,Coffee Mug,Kitchen,4.0,192.27,East,Credit Card,CUST1519
ORD2482,2025-05-04,Backpack,Accessories,7.0,1246.61,South,Credit Card,CUST1333
ORD1952,2025-03-10,USB-C Cable,Electronics,7.0,270.24,East,Credit Card,CUST1038
ORD1807,2025-05-22,Yoga Mat,Fitness,3.0,730.11,South,Debit Card,CUST1302
ORD1258,2025-03-30,Bluetooth Speaker,Electronics,4.0,1568.84,North,Net Banking,CUST1752
ORD1624,2025-05-10,Office Chair,Furniture,8.0,5350.8,South,Credit Card,CUST1769
ORD1826,2025-01-01,Backpack,Accessories,0.0,1424.47,North,Net Banking,CUST1138
ORD1234,2025-06-19,Yoga Mat,Fitness,3.0,865.6,East,Debit Card,CUST1132
ORD1135,2025-05-12,Backpack,Accessories,1.0,1339.96,West,Debit Card,CUST1055
ORD1616,2025-06-26,Backpack,Accessories,8.0,1376.91,South,Credit Card,CUST1135
ORD1836,2025-02-08,Yoga Mat,Fitness,6.0,799.38,South,UPI,CUST1051
ORD1842,2025-07-18,LED Desk Lamp,Electronics,7.0,867.25,North,Credit Card,CUST1687
ORD1959,2025-05-29,Coffee Mug,Kitchen,3.0,201.9,East,Net Banking,CUST1027
ORD1592,2025-02-03,Bluetooth Speaker,Electronics,7.0,1539.02,West,Debit Card,CUST1988
ORD1343,2025-06-29,Backpack,Accessories,8.0,1365.86,South,UPI,CUST1696
ORD2251,2025-07-05,LED Desk Lamp,Electronics,7.0,986.55,North,Credit Card,CUST1861
ORD1293,2025-04-14,Desk Organizer,Stationery,5.0,345.76,North,UPI,CUST1450
ORD1364,2025-03-30,Wireless Mouse,Electronics,7.0,633.24,East,Debit Card,CUST1418
ORD1178,2025-03-13,Backpack,Accessories,1.0,1348.43,South,Debit Card,CUST1455
ORD1659,2025-05-21,Yoga Mat,Fitness,6.0,730.75,East,Net Banking,CUST1225
ORD1996,2025-07-26,Notebook Set,Stationery,8.0,162.11,South,Net Banking,CUST1238
ORD1014,2025-04-28,Desk Organizer,Stationery,3.0,332.59,South,Net Banking,CUST1551
ORD2110,2025-02-15,Wireless Mouse,Electronics,7.0,611.53,East,UPI,CUST1310
ORD1165,2025-06-15,Desk Organizer,Stationery,1.0,335.66,West,Credit Card,CUST1593
ORD2423,2025-04-12,Backpack,Accessories,6.0,1268.87,East,Net Banking,CUST1072
ORD1059,2025-07-21,Office Chair,Furniture,2.0,4881.57,North,Debit Card,CUST1227
ORD1709,2025-01-11,USB-C Cable,Electronics,3.0,226.88,East,UPI,CUST1529
