OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID,Revenue,Month,UnitsSold
ORD1435,2025-04-09,Yoga Mat,Fitness,7.0,748.78,South,Net Banking,CUST1170,5241.46,2025-04,7.0
ORD1227,2025-04-09,USB-C Cable,Electronics,8.0,253.0,North,Debit Card,CUST1930,2024.0,2025-04,8.0
ORD2367,2025-04-09,USB-C Cable,Electronics,4.0,247.74,East,Net Banking,CUST1985,990.96,2025-04,4.0
ORD1665,2025-04-09,Bluetooth Speaker,Electronics,5.0,1511.06,East,Credit Card,CUST1933,7555.3,2025-04,5.0
ORD1934,2025-04-09,Coffee Mug,Kitchen,2.0,192.66,West,Debit Card,CUST1580,385.32,2025-04,2.0
ORD1593,2025-04-09,Coffee Mug,Kitchen,1.0,180.6,South,Cash,CUST1972,180.6,2025-04,1.0
ORD1087,2025-04-10,Wireless Mouse,Electronics,6.0,619.23,West,Upi,CUST1860,3715.38,2025-04,6.0
ORD1545,2025-04-10,USB-C Cable,Electronics,3.0,242.58,West,Cash,CUST1191,727.74,2025-04,3.0
ORD2126,2025-04-10,Yoga Mat,Fitness,6.0,810.59,West,Credit Card,CUST1707,4863.54,2025-04,6.0
ORD1673,2025-04-10,Wireless Mouse,Electronics,2.0,603.17,North,Net Banking,CUST1046,1206.34,2025-04,2.0
ORD1814,2025-04-10,Desk Organizer,Stationery,8.0,350.8,East,Credit Card,CUST1375,2806.4,2025-04,8.0
ORD1038,2025-04-10,Wireless Mouse,Electronics,5.0,650.1,West,Cash,CUST1433,3250.5,2025-04,5.0
ORD1940,2025-04-10,LED Desk Lamp,Electronics,8.0,844.28,East,Cash,CUST1583,6754.24,2025-04,8.0
ORD1450,2025-04-11,Desk Organizer,Stationery,8.0,324.02,East,Debit Card,CUST1384,2592.16,2025-04,8.0
ORD2207,2025-04-11,Office Chair,Furniture,1.0,4582.37,East,Cash,CUST1601,4582.37,2025-04,1.0
ORD1541,2025-04-11,Wireless Mouse,Electronics,8.0,557.5,East,Credit Card,CUST1437,4460.0,2025-04,8.0
ORD1300,2025-04-11,Bluetooth Speaker,Electronics,8.0,1638.91,South,Net Banking,CUST1361,13111.28,2025-04,8.0
ORD1971,2025-04-11,Yoga Mat,Fitness,8.0,842.65,South,Net Banking,CUST1788,6741.2,2025-04,8.0
ORD2433,2025-04-12,Table Lamp,Furniture,5.0,1080.64,South,Debit Card,CUST1001,5403.2,2025-04,5.0
ORD1841,2025-04-12,Coffee Mug,Kitchen,4.0,201.43,South,Upi,CUST1073,805.72,2025-04,4.0
ORD1799,2025-04-12,Bluetooth Speaker,Electronics,4.0,1351.78,North,Net Banking,CUST1802,5407.12,2025-04,4.0
ORD2397,2025-04-12,USB-C Cable,Electronics,7.0,230.12,South,Credit Card,CUST1365,1610.84,2025-04,7.0
ORD1768,2025-04-12,Desk Organizer,Stationery,5.0,376.06,East,Net Banking,CUST1533,1880.3,2025-04,5.0
ORD1162,2025-04-12,Desk Organizer,Stationery,5.0,314.67,North,Net Banking,CUST1763,1573.35,2025-04,5.0
ORD2423,2025-04-12,Backpack,Accessories,6.0,1268.87,East,Net Banking,CUST1072,7613.22,2025-04,6.0
ORD1411,2025-04-12,Office Chair,Furniture,6.0,4790.49,West,Net Banking,CUST1800,28742.94,2025-04,6.0
ORD2303,2025-04-12,Desk Organizer,Stationery,2.0,374.82,West,Upi,CUST1565,749.64,2025-04,2.0
ORD1195,2025-04-13,Coffee Mug,Kitchen,7.0,208.14,East,Debit Card,CUST1320,1456.98,2025-04,7.0
ORD2243,2025-04-13,Water Bottle,Accessories,3.0,295.06,West,Credit Card,CUST1676,885.18,2025-04,3.0
ORD2385,2025-04-13,Table Lamp,Furniture,4.0,1174.22,North,Cash,CUST1117,4696.88,2025-04,4.0
ORD1989,2025-04-13,LED Desk Lamp,Electronics,1.0,922.78,North,Cash,CUST1547,922.78,2025-04,1.0
ORD1933,2025-04-13,Coffee Mug,Kitchen,7.0,188.6,South,Net Banking,CUST1162,1320.2,2025-04,7.0
ORD1218,2025-04-13,Yoga Mat,Fitness,2.0,782.34,East,Cash,CUST1226,1564.68,2025-04,2.0
ORD2104,2025-04-13,Backpack,Accessories,2.0,1361.72,South,Credit Card,CUST1372,2723.44,2025-04,2.0
ORD1937,2025-04-14,LED Desk Lamp,Electronics,2.0,916.67,West,Cash,CUST1506,1833.34,2025-04,2.0
ORD2259,2025-04-14,USB-C Cable,Electronics,7.0,267.53,West,Debit Card,CUST1450,1872.71,2025-04,7.0
ORD2033,2025-04-14,Table Lamp,Furniture,3.0,1268.51,East,Debit Card,CUST1720,3805.53,2025-04,3.0
ORD1069,2025-04-14,LED Desk Lamp,Electronics,1.0,863.74,South,Debit Card,CUST1804,863.74,2025-04,1.0
ORD1336,2025-04-14,Desk Organizer,Stationery,7.0,350.07,North,Debit Card,CUST1685,2450.49,2025-04,7.0
ORD1293,2025-04-14,Desk Organizer,Stationery,5.0,345.76,North,Upi,CUST1450,1728.8,2025-04,5.0
ORD1216,2025-04-14,Bluetooth Speaker,Electronics,1.0,1638.77,South,Net Banking,CUST1471,1638.77,2025-04,1.0
ORD1581,2025-04-14,Backpack,Accessories,7.0,1360.5,South,Cash,CUST1743,9523.5,2025-04,7.0
ORD1661,2025-04-14,USB-C Cable,Electronics,2.0,241.5,South,Cash,CUST1339,483.0,2025-04,2.0
ORD1945,2025-04-14,Backpack,Accessories,7.0,1282.16,South,Upi,CUST1486,8975.12,2025-04,7.0
ORD1540,2025-04-15,Notebook Set,Stationery,5.0,153.79,East,Upi,CUST1098,768.95,2025-04,5.0
ORD2101,2025-04-15,USB-C Cable,Electronics,5.0,273.15,West,Upi,CUST1877,1365.75,2025-04,5.0
ORD1589,2025-04-15,Water Bottle,Accessories,8.0,277.66,South,Credit Card,CUST1499,2221.28,2025-04,8.0
ORD2383,2025-04-15,Water Bottle,Accessories,8.0,278.96,South,Net Banking,CUST1045,2231.68,2025-04,8.0
ORD1501,2025-04-15,Water Bottle,Accessories,2.0,301.15,South,Debit Card,CUST1315,602.3,2025-04,2.0
ORD1107,2025-04-15,Table Lamp,Furniture,8.0,1212.23,South,Debit Card,CUST1661,9697.84,2025-04,8.0
ORD2382,2025-04-16,Coffee Mug,Kitchen,5.0,218.71,North,Credit Card,CUST1516,1093.55,2025-04,5.0
ORD1870,2025-04-16,LED Desk Lamp,Electronics,4.0,942.58,South,Upi,CUST1067,3770.32,2025-04,4.0
ORD2241,2025-04-16,Backpack,Accessories,7.0,1402.42,East,Credit Card,CUST1453,9816.94,2025-04,7.0
ORD1769,2025-04-16,Coffee Mug,Kitchen,3.0,186.42,North,Upi,CUST1745,559.26,2025-04,3.0
ORD1895,2025-04-16,USB-C Cable,Electronics,4.0,258.75,North,Credit Card,CUST1585,1035.0,2025-04,4.0
ORD1404,2025-04-16,LED Desk Lamp,Electronics,7.0,949.19,South,Net Banking,CUST1533,6644.33,2025-04,7.0
ORD2163,2025-04-17,Bluetooth Speaker,Electronics,6.0,1403.63,West,Net Banking,CUST1229,8421.78,2025-04,6.0
ORD1820,2025-04-17,USB-C Cable,Electronics,2.0,262.26,East,Debit Card,CUST1719,524.52,2025-04,2.0
ORD1834,2025-04-17,Backpack,Accessories,2.0,1395.07,South,Net Banking,CUST1950,2790.14,2025-04,2.0
ORD1900,2025-04-17,Yoga Mat,Fitness,7.0,726.37,East,Net Banking,CUST1825,5084.59,2025-04,7.0
ORD1422,2025-04-17,LED Desk Lamp,Electronics,2.0,829.97,East,Cash,CUST1319,1659.94,2025-04,2.0
ORD1141,2025-04-17,LED Desk Lamp,Electronics,8.0,985.35,South,Debit Card,CUST1564,7882.8,2025-04,8.0
ORD2007,2025-04-17,LED Desk Lamp,Electronics,8.0,933.59,South,Upi,CUST1655,7468.72,2025-04,8.0
ORD1766,2025-04-18,Water Bottle,Accessories,7.0,319.86,North,Credit Card,CUST1165,2239.02,2025-04,7.0
ORD1068,2025-04-18,Notebook Set,Stationery,7.0,154.28,South,Net Banking,CUST1582,1079.96,2025-04,7.0
ORD1473,2025-04-18,Yoga Mat,Fitness,6.0,806.41,South,Debit Card,CUST1977,4838.46,2025-04,6.0
ORD1244,2025-04-18,USB-C Cable,Electronics,3.0,264.78,South,Cash,CUST1053,794.34,2025-04,3.0
ORD2364,2025-04-19,Backpack,Accessories,7.0,1367.29,East,Cash,CUST1601,9571.03,2025-04,7.0
ORD1669,2025-04-19,Desk Organizer,Stationery,2.0,328.45,West,Credit Card,CUST1764,656.9,2025-04,2.0
ORD2430,2025-04-19,Notebook Set,Stationery,3.0,158.83,East,Cash,CUST1512,476.49,2025-04,3.0
ORD2149,2025-04-19,USB-C Cable,Electronics,8.0,258.1,East,Upi,CUST1371,2064.8,2025-04,8.0
ORD1724,2025-04-19,USB-C Cable,Electronics,6.0,254.57,West,Upi,CUST1423,1527.42,2025-04,6.0
ORD2205,2025-04-19,USB-C Cable,Electronics,7.0,228.81,East,Cash,CUST1260,1601.67,2025-04,7.0
ORD2067,2025-04-19,Table Lamp,Furniture,7.0,1112.57,North,Upi,CUST1212,7787.99,2025-04,7.0
ORD1843,2025-04-19,Backpack,Accessories,6.0,1259.59,East,Cash,CUST1608,7557.54,2025-04,6.0
ORD1755,2025-04-19,Coffee Mug,Kitchen,4.0,195.78,East,Cash,CUST1874,783.12,2025-04,4.0
ORD2026,2025-04-20,Table Lamp,Furniture,4.0,1138.53,West,Net Banking,CUST1227,4554.12,2025-04,4.0
ORD1457,2025-04-20,Wireless Mouse,Electronics,4.0,658.38,South,Cash,CUST1162,2633.52,2025-04,4.0
ORD2406,2025-04-20,Table Lamp,Furniture,4.0,1227.72,North,Upi,CUST1383,4910.88,2025-04,4.0
ORD1821,2025-04-20,Desk Organizer,Stationery,2.0,325.74,South,Net Banking,CUST1411,651.48,2025-04,2.0
ORD2064,2025-04-20,Table Lamp,Furniture,6.0,1171.69,North,Cash,CUST1353,7030.14,2025-04,6.0
ORD2419,2025-04-20,Backpack,Accessories,2.0,1366.25,East,Net Banking,Guest,2732.5,2025-04,2.0
ORD2035,2025-04-20,LED Desk Lamp,Electronics,5.0,934.61,South,Credit Card,CUST1635,4673.05,2025-04,5.0
ORD1190,2025-04-20,Backpack,Accessories,2.0,1296.47,West,Credit Card,CUST1920,2592.94,2025-04,2.0
ORD2121,2025-04-20,Bluetooth Speaker,Electronics,6.0,1646.49,West,Cash,CUST1057,9878.94,2025-04,6.0
ORD2342,2025-04-20,Yoga Mat,Fitness,4.0,866.28,South,Net Banking,CUST1301,3465.12,2025-04,4.0
ORD2132,2025-04-21,LED Desk Lamp,Electronics,6.0,845.07,West,Cash,CUST1639,5070.42,2025-04,6.0
ORD2180,2025-04-21,Water Bottle,Accessories,5.0,323.09,East,Net Banking,CUST1849,1615.45,2025-04,5.0
ORD1210,2025-04-21,Water Bottle,Accessories,2.0,286.04,West,Net Banking,CUST1683,572.08,2025-04,2.0
ORD1194,2025-04-21,Notebook Set,Stationery,8.0,160.57,West,Cash,CUST1847,1284.56,2025-04,8.0
ORD1193,2025-04-21,Yoga Mat,Fitness,2.0,845.84,North,Net Banking,CUST1738,1691.68,2025-04,2.0
ORD1398,2025-04-21,Backpack,Accessories,3.0,1345.68,West,Credit Card,CUST1790,4037.04,2025-04,3.0
ORD2352,2025-04-21,Coffee Mug,Kitchen,7.0,193.73,West,Cash,CUST1279,1356.11,2025-04,7.0
ORD2167,2025-04-22,USB-C Cable,Electronics,8.0,265.3,West,Credit Card,CUST1229,2122.4,2025-04,8.0
ORD1101,2025-04-22,Office Chair,Furniture,3.0,5232.75,East,Net Banking,CUST1827,15698.25,2025-04,3.0
ORD1064,2025-04-22,Water Bottle,Accessories,2.0,292.13,South,Cash,CUST1045,584.26,2025-04,2.0
ORD1840,2025-04-22,USB-C Cable,Electronics,3.0,262.05,West,Net Banking,CUST1202,786.15,2025-04,3.0
ORD1065,2025-04-22,Table Lamp,Furniture,1.0,1203.78,South,Cash,CUST1441,1203.78,2025-04,1.0
ORD1965,2025-04-23,Desk Organizer,Stationery,3.0,328.82,East,Credit Card,CUST1657,986.46,2025-04,3.0
ORD1871,2025-04-23,Office Chair,Furniture,8.0,5186.83,West,Upi,CUST1437,41494.64,2025-04,8.0
ORD1805,2025-04-23,Table Lamp,Furniture,5.0,1209.25,West,Upi,CUST1580,6046.25,2025-04,5.0
ORD1620,2025-04-23,Backpack,Accessories,1.0,1185.55,East,Credit Card,CUST1721,1185.55,2025-04,1.0
ORD1534,2025-04-23,Backpack,Accessories,7.0,1420.87,West,Debit Card,CUST1902,9946.09,2025-04,7.0
ORD2438,2025-04-23,Backpack,Accessories,2.0,1394.7,South,Credit Card,CUST1300,2789.4,2025-04,2.0
ORD2412,2025-04-24,Office Chair,Furniture,1.0,4563.7,West,Credit Card,CUST1976,4563.7,2025-04,1.0
ORD1913,2025-04-24,Bluetooth Speaker,Electronics,1.0,1588.65,South,Upi,CUST1348,1588.65,2025-04,1.0
ORD2153,2025-04-24,Notebook Set,Stationery,7.0,134.33,West,Cash,CUST1308,940.31,2025-04,7.0
ORD2046,2025-04-24,Backpack,Accessories,1.0,1244.84,North,Credit Card,CUST1892,1244.84,2025-04,1.0
ORD2392,2025-04-24,LED Desk Lamp,Electronics,1.0,916.66,North,Debit Card,CUST1785,916.66,2025-04,1.0
ORD1131,2025-04-24,Desk Organizer,Stationery,5.0,326.77,West,Debit Card,CUST1992,1633.85,2025-04,5.0
ORD1120,2025-04-24,Coffee Mug,Kitchen,5.0,213.33,West,Cash,CUST1582,1066.65,2025-04,5.0
ORD1511,2025-04-25,LED Desk Lamp,Electronics,3.0,815.33,South,Cash,CUST1510,2445.99,2025-04,3.0
ORD2287,2025-04-25,Backpack,Accessories,2.0,1388.96,South,Upi,CUST1382,2777.92,2025-04,2.0
ORD1353,2025-04-25,Backpack,Accessories,7.0,1266.69,South,Cash,CUST1121,8866.83,2025-04,7.0
ORD1229,2025-04-26,Wireless Mouse,Electronics,2.0,636.25,East,Credit Card,CUST1516,1272.5,2025-04,2.0
ORD1123,2025-04-26,Backpack,Accessories,8.0,1244.77,South,Cash,CUST1723,9958.16,2025-04,8.0
ORD1686,2025-04-26,Coffee Mug,Kitchen,6.0,203.63,East,Net Banking,CUST1156,1221.78,2025-04,6.0
ORD1881,2025-04-26,Table Lamp,Furniture,6.0,1099.56,West,Net Banking,CUST1626,6597.36,2025-04,6.0
ORD1879,2025-04-26,Water Bottle,Accessories,1.0,279.8,South,Debit Card,CUST1092,279.8,2025-04,1.0
ORD2294,2025-04-26,Table Lamp,Furniture,5.0,1138.07,East,Cash,CUST1215,5690.35,2025-04,5.0
ORD1505,2025-04-26,Backpack,Accessories,4.0,1193.71,North,Upi,CUST1124,4774.84,2025-04,4.0
ORD1423,2025-04-27,Water Bottle,Accessories,4.0,300.26,East,Debit Card,Guest,1201.04,2025-04,4.0
ORD2208,2025-04-27,Table Lamp,Furniture,8.0,1228.69,East,Cash,CUST1989,9829.52,2025-04,8.0
ORD2464,2025-04-27,Desk Organizer,Stationery,3.0,356.08,South,Credit Card,CUST1613,1068.24,2025-04,3.0
ORD1090,2025-04-27,Notebook Set,Stationery,6.0,144.16,West,Cash,CUST1770,864.96,2025-04,6.0
ORD1631,2025-04-27,Notebook Set,Stationery,6.0,150.79,West,Cash,CUST1733,904.74,2025-04,6.0
ORD2428,2025-04-27,Yoga Mat,Fitness,3.0,759.74,South,Credit Card,CUST1119,2279.22,2025-04,3.0
ORD1009,2025-04-27,LED Desk Lamp,Electronics,6.0,838.35,East,Upi,CUST1686,5030.1,2025-04,6.0
ORD1737,2025-04-27,Notebook Set,Stationery,7.0,151.23,East,Upi,CUST1416,1058.61,2025-04,7.0
ORD2133,2025-04-27,USB-C Cable,Electronics,3.0,267.97,South,Net Banking,CUST1511,803.91,2025-04,3.0
ORD2332,2025-04-27,Bluetooth Speaker,Electronics,1.0,1497.78,North,Upi,CUST1709,1497.78,2025-04,1.0
ORD2020,2025-04-27,Yoga Mat,Fitness,3.0,781.0,South,Debit Card,CUST1737,2343.0,2025-04,3.0
ORD1074,2025-04-27,Bluetooth Speaker,Electronics,7.0,1614.76,South,Debit Card,CUST1506,11303.32,2025-04,7.0
ORD2399,2025-04-28,Notebook Set,Stationery,4.0,136.07,East,Net Banking,CUST1377,544.28,2025-04,4.0
ORD2211,2025-04-28,Coffee Mug,Kitchen,7.0,213.68,West,Cash,CUST1633,1495.76,2025-04,7.0
ORD1014,2025-04-28,Desk Organizer,Stationery,3.0,332.59,South,Net Banking,CUST1551,997.77,2025-04,3.0
ORD1611,2025-04-29,LED Desk Lamp,Electronics,1.0,827.05,South,Credit Card,CUST1872,827.05,2025-04,1.0
ORD1260,2025-04-29,Desk Organizer,Stationery,8.0,358.2,South,Credit Card,CUST1733,2865.6,2025-04,8.0
ORD2072,2025-04-29,Table Lamp,Furniture,4.0,1085.54,North,Upi,CUST1268,4342.16,2025-04,4.0
ORD1509,2025-04-29,Wireless Mouse,Electronics,1.0,559.23,West,Debit Card,CUST1508,559.23,2025-04,1.0
ORD1421,2025-04-29,Backpack,Accessories,3.0,1258.72,North,Debit Card,CUST1107,3776.16,2025-04,3.0
ORD2333,2025-04-30,Notebook Set,Stationery,4.0,141.22,East,Debit Card,CUST1210,564.88,2025-04,4.0
ORD1094,2025-04-30,Notebook Set,Stationery,5.0,156.95,South,Net Banking,CUST1621,784.75,2025-04,5.0
ORD1816,2025-04-30,Bluetooth Speaker,Electronics,1.0,1457.31,West,Cash,CUST1813,1457.31,2025-04,1.0
ORD2184,2025-04-30,Table Lamp,Furniture,7.0,1106.92,West,Credit Card,CUST1452,7748.44,2025-04,7.0
ORD1173,2025-05-01,Notebook Set,Stationery,1.0,152.56,East,Net Banking,CUST1226,152.56,2025-05,1.0
ORD1224,2025-05-01,Bluetooth Speaker,Electronics,8.0,1538.39,East,Net Banking,CUST1057,12307.12,2025-05,8.0
ORD1544,2025-05-01,Backpack,Accessories,8.0,1401.59,East,Credit Card,CUST1657,11212.72,2025-05,8.0
ORD1868,2025-05-01,Yoga Mat,Fitness,6.0,748.5,West,Debit Card,CUST1485,4491.0,2025-05,6.0
ORD1132,2025-05-01,Bluetooth Speaker,Electronics,6.0,1471.52,East,Credit Card,CUST1878,8829.12,2025-05,6.0
ORD1729,2025-05-01,Office Chair,Furniture,7.0,4587.22,East,Upi,CUST1379,32110.54,2025-05,7.0
ORD2175,2025-05-01,Notebook Set,Stationery,6.0,163.8,North,Credit Card,CUST1259,982.8,2025-05,6.0
ORD1251,2025-05-01,Table Lamp,Furniture,8.0,1226.66,North,Credit Card,CUST1262,9813.28,2025-05,8.0
ORD2156,2025-05-01,Coffee Mug,Kitchen,7.0,215.97,East,Debit Card,CUST1897,1511.79,2025-05,7.0
ORD1957,2025-05-01,USB-C Cable,Electronics,6.0,245.07,East,Cash,CUST1171,1470.42,2025-05,6.0
ORD1800,2025-05-02,Table Lamp,Furniture,3.0,1168.16,North,Upi,CUST1161,3504.48,2025-05,3.0
ORD1561,2025-05-02,Table Lamp,Furniture,5.0,1294.21,North,Cash,CUST1837,6471.05,2025-05,5.0
ORD1967,2025-05-02,LED Desk Lamp,Electronics,4.0,877.39,West,Debit Card,CUST1268,3509.56,2025-05,4.0
ORD1147,2025-05-02,Table Lamp,Furniture,7.0,1171.68,South,Debit Card,CUST1987,8201.76,2025-05,7.0
ORD2076,2025-05-02,Desk Organizer,Stationery,2.0,340.15,North,Cash,CUST1166,680.3,2025-05,2.0
ORD1603,2025-05-02,LED Desk Lamp,Electronics,3.0,846.05,North,Cash,CUST1430,2538.15,2025-05,3.0
ORD2131,2025-05-02,USB-C Cable,Electronics,7.0,234.55,North,Cash,CUST1516,1641.85,2025-05,7.0
ORD1550,2025-05-02,Notebook Set,Stationery,5.0,136.45,North,Net Banking,CUST1584,682.25,2025-05,5.0
ORD2068,2025-05-02,LED Desk Lamp,Electronics,6.0,820.99,West,Credit Card,CUST1006,4925.94,2025-05,6.0
ORD2199,2025-05-02,Backpack,Accessories,5.0,1315.38,West,Credit Card,Guest,6576.9,2025-05,5.0
ORD1761,2025-05-02,LED Desk Lamp,Electronics,2.0,889.98,East,Cash,CUST1369,1779.96,2025-05,2.0
ORD1795,2025-05-02,Notebook Set,Stationery,7.0,154.41,East,Cash,CUST1162,1080.87,2025-05,7.0
ORD2440,2025-05-03,Notebook Set,Stationery,8.0,154.15,North,Credit Card,CUST1062,1233.2,2025-05,8.0
ORD1707,2025-05-03,Desk Organizer,Stationery,8.0,328.81,South,Debit Card,CUST1022,2630.48,2025-05,8.0
ORD1751,2025-05-03,Backpack,Accessories,1.0,1299.64,West,Upi,CUST1468,1299.64,2025-05,1.0
ORD1953,2025-05-04,Yoga Mat,Fitness,6.0,737.18,West,Credit Card,CUST1145,4423.08,2025-05,6.0
ORD1245,2025-05-04,Desk Organizer,Stationery,6.0,352.81,North,Net Banking,CUST1871,2116.86,2025-05,6.0
ORD2482,2025-05-04,Backpack,Accessories,7.0,1246.61,South,Credit Card,CUST1333,8726.27,2025-05,7.0
ORD1618,2025-05-04,Yoga Mat,Fitness,8.0,748.07,West,Cash,CUST1626,5984.56,2025-05,8.0
ORD2290,2025-05-04,Wireless Mouse,Electronics,5.0,610.72,West,Cash,CUST1862,3053.6,2025-05,5.0
ORD1037,2025-05-04,Coffee Mug,Kitchen,4.0,213.51,North,Upi,CUST1388,854.04,2025-05,4.0
ORD1294,2025-05-04,Backpack,Accessories,8.0,1222.11,South,Cash,CUST1882,9776.88,2025-05,8.0
ORD1138,2025-05-05,Table Lamp,Furniture,2.0,1086.02,South,Upi,CUST1318,2172.04,2025-05,2.0
ORD1209,2025-05-05,Backpack,Accessories,8.0,1276.7,South,Net Banking,CUST1116,10213.6,2025-05,8.0
ORD1960,2025-05-05,LED Desk Lamp,Electronics,2.0,831.9,North,Cash,CUST1258,1663.8,2025-05,2.0
ORD1948,2025-05-05,Table Lamp,Furniture,7.0,1312.9,South,Credit Card,CUST1140,9190.3,2025-05,7.0
ORD1527,2025-05-05,Desk Organizer,Stationery,6.0,326.26,East,Upi,CUST1681,1957.56,2025-05,6.0
ORD2449,2025-05-05,Yoga Mat,Fitness,7.0,837.22,North,Cash,CUST1438,5860.54,2025-05,7.0
ORD1690,2025-05-05,LED Desk Lamp,Electronics,2.0,840.7,North,Cash,CUST1879,1681.4,2025-05,2.0
ORD2041,2025-05-05,Coffee Mug,Kitchen,2.0,197.81,East,Debit Card,CUST1635,395.62,2025-05,2.0
ORD1080,2025-05-05,USB-C Cable,Electronics,4.0,237.77,North,Cash,CUST1240,951.08,2025-05,4.0
ORD2277,2025-05-06,Wireless Mouse,Electronics,1.0,579.83,South,Debit Card,CUST1024,579.83,2025-05,1.0
ORD2103,2025-05-06,Desk Organizer,Stationery,2.0,341.77,North,Credit Card,CUST1146,683.54,2025-05,2.0
ORD1108,2025-05-06,Table Lamp,Furniture,8.0,1269.25,North,Cash,CUST1226,10154.0,2025-05,8.0
ORD2260,2025-05-06,Table Lamp,Furniture,7.0,1276.65,South,Net Banking,CUST1130,8936.55,2025-05,7.0
ORD2025,2025-05-06,USB-C Cable,Electronics,4.0,253.56,West,Cash,CUST1014,1014.24,2025-05,4.0
ORD2197,2025-05-06,LED Desk Lamp,Electronics,7.0,941.41,East,Net Banking,CUST1134,6589.87,2025-05,7.0
ORD1431,2025-05-06,Desk Organizer,Stationery,6.0,355.77,West,Net Banking,CUST1116,2134.62,2025-05,6.0
ORD2117,2025-05-06,Desk Organizer,Stationery,8.0,347.32,South,Net Banking,CUST1057,2778.56,2025-05,8.0
ORD1222,2025-05-07,Desk Organizer,Stationery,8.0,366.76,West,Net Banking,CUST1658,2934.08,2025-05,8.0
ORD1438,2025-05-07,Desk Organizer,Stationery,7.0,361.89,West,Debit Card,CUST1500,2533.23,2025-05,7.0
ORD1634,2025-05-07,Office Chair,Furniture,3.0,5320.77,West,Credit Card,CUST1260,15962.31,2025-05,3.0
ORD1492,2025-05-07,Yoga Mat,Fitness,4.0,836.15,South,Upi,CUST1006,3344.6,2025-05,4.0
ORD1471,2025-05-07,Notebook Set,Stationery,7.0,137.46,West,Net Banking,CUST1072,962.22,2025-05,7.0
ORD1628,2025-05-08,Bluetooth Speaker,Electronics,1.0,1379.87,West,Credit Card,CUST1570,1379.87,2025-05,1.0
ORD1886,2025-05-08,Coffee Mug,Kitchen,1.0,203.3,West,Upi,CUST1222,203.3,2025-05,1.0
ORD1299,2025-05-08,Office Chair,Furniture,8.0,4997.76,East,Debit Card,CUST1023,39982.08,2025-05,8.0
ORD1898,2025-05-08,Desk Organizer,Stationery,8.0,370.5,South,Cash,CUST1198,2964.0,2025-05,8.0
ORD1213,2025-05-08,Wireless Mouse,Electronics,7.0,560.15,West,Net Banking,CUST1720,3921.05,2025-05,7.0
ORD1292,2025-05-08,Wireless Mouse,Electronics,5.0,616.0,East,Debit Card,CUST1250,3080.0,2025-05,5.0
ORD1289,2025-05-09,Bluetooth Speaker,Electronics,3.0,1526.52,South,Upi,CUST1674,4579.56,2025-05,3.0
ORD1041,2025-05-09,Coffee Mug,Kitchen,3.0,181.36,North,Upi,CUST1070,544.08,2025-05,3.0
ORD1515,2025-05-09,Yoga Mat,Fitness,6.0,781.16,South,Credit Card,CUST1326,4686.96,2025-05,6.0
ORD1384,2025-05-09,Wireless Mouse,Electronics,7.0,635.68,South,Credit Card,CUST1940,4449.76,2025-05,7.0
ORD1307,2025-05-09,Backpack,Accessories,1.0,1180.87,South,Cash,CUST1823,1180.87,2025-05,1.0
ORD1128,2025-05-09,LED Desk Lamp,Electronics,8.0,887.81,North,Debit Card,CUST1752,7102.48,2025-05,8.0
ORD1214,2025-05-09,Notebook Set,Stationery,6.0,136.25,North,Debit Card,CUST1019,817.5,2025-05,6.0
ORD1417,2025-05-10,USB-C Cable,Electronics,7.0,251.17,East,Net Banking,CUST1608,1758.19,2025-05,7.0
ORD1624,2025-05-10,Office Chair,Furniture,8.0,5350.8,South,Credit Card,CUST1769,42806.4,2025-05,8.0
ORD1638,2025-05-10,Yoga Mat,Fitness,3.0,873.12,North,Net Banking,CUST1753,2619.36,2025-05,3.0
ORD1566,2025-05-10,Table Lamp,Furniture,7.0,1111.63,North,Upi,CUST1197,7781.41,2025-05,7.0
ORD1239,2025-05-10,Bluetooth Speaker,Electronics,1.0,1547.55,South,Net Banking,CUST1385,1547.55,2025-05,1.0
ORD1021,2025-05-10,Office Chair,Furniture,2.0,5369.44,East,Net Banking,CUST1623,10738.88,2025-05,2.0
ORD2418,2025-05-10,Backpack,Accessories,7.0,1366.63,West,Credit Card,CUST1780,9566.41,2025-05,7.0
ORD1225,2025-05-10,Water Bottle,Accessories,2.0,287.66,West,Credit Card,CUST1058,575.32,2025-05,2.0
ORD2011,2025-05-10,USB-C Cable,Electronics,4.0,247.22,South,Cash,CUST1054,988.88,2025-05,4.0
ORD1692,2025-05-10,Wireless Mouse,Electronics,1.0,636.45,West,Net Banking,CUST1217,636.45,2025-05,1.0
ORD2293,2025-05-10,Yoga Mat,Fitness,6.0,860.35,East,Cash,CUST1770,5162.1,2025-05,6.0
ORD1062,2025-05-11,Desk Organizer,Stationery,7.0,361.53,East,Credit Card,CUST1118,2530.71,2025-05,7.0
ORD1280,2025-05-11,Water Bottle,Accessories,4.0,276.36,South,Upi,CUST1242,1105.44,2025-05,4.0
ORD1605,2025-05-11,Bluetooth Speaker,Electronics,2.0,1433.86,North,Debit Card,CUST1203,2867.72,2025-05,2.0
ORD1950,2025-05-11,Coffee Mug,Kitchen,7.0,201.07,West,Debit Card,CUST1363,1407.49,2025-05,7.0
ORD1016,2025-05-11,Office Chair,Furniture,8.0,4589.99,North,Credit Card,CUST1156,36719.92,2025-05,8.0
