OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice
ORD001272,CUST0178,PRD0052,2023-08-22,14.0,476.07
ORD001273,CUST0151,PRD0025,2024-06-23,13.0,143.9
ORD001274,CUST0172,PRD0014,2023-01-11,7.0,635.89
ORD001275,CUST0038,PRD0011,2023-07-25,14.0,816.42
ORD001276,CUST0084,PRD0053,2024-11-09,12.0,742.35
ORD001277,CUST0151,PRD0035,2023-09-04,1.0,387.88
ORD001278,CUST0128,PRD0041,2024-07-12,9.0,700.93
ORD001279,CUST0126,PRD0059,2023-05-07,6.0,460.22
ORD001280,CUST0045,PRD0014,2023-05-27,,635.89
ORD001281,CUST0052,PRD0030,2023-04-28,2.0,67.45
ORD001282,CUST0080,PRD0041,2024-01-17,5.0,700.93
ORD001283,CUST0178,PRD0004,2024-02-16,13.0,110.29
ORD001284,CUST0234,PRD0059,2024-10-25,11.0,460.22
ORD001285,CUST0124,PRD0004,2024-08-06,4.0,110.29
ORD001286,CUST0119,PRD0028,2023-12-29,7.0,375.61
ORD001287,CUST0008,PRD0008,2024-05-23,8.0,68.43
ORD001288,CUST0242,PRD0002,2023-05-17,11.0,136.86
ORD001289,CUST0085,PRD0041,2023-06-24,,700.93
ORD001290,CUST0129,PRD0046,2023-10-16,11.0,400.12
ORD001291,CUST0247,PRD0022,2024-04-25,1.0,365.55
ORD001292,CUST0008,PRD0041,2023-01-19,5.0,700.93
ORD001293,CUST0157,PRD0056,2023-07-14,3.0,711.44
ORD001294,CUST0096,PRD0055,2023-11-26,1.0,540.73
ORD001295,CUST0102,PRD0016,2023-06-24,12.0,544.93
ORD001296,CUST0005,PRD0029,2024-03-24,3.0,154.64
ORD001297,CUST0239,PRD0049,2023-12-20,14.0,267.83
ORD001298,CUST0086,PRD0048,2024-05-13,6.0,253.91
ORD001299,CUST0175,PRD0030,2023-05-21,14.0,67.45
ORD001300,CUST0034,PRD0012,2023-04-03,7.0,78.44
ORD001301,CUST0193,PRD0035,2023-08-27,8.0,387.88
ORD001302,CUST0055,PRD0011,2023-07-24,13.0,816.42
ORD001303,CUST0119,PRD0046,2024-07-13,11.0,400.12
ORD001304,CUST0218,PRD0050,2024-03-08,4.0,285.21
ORD001305,CUST0171,PRD0021,2023-09-02,3.0,472.24
ORD001306,CUST0202,PRD0021,2023-11-13,5.0,472.24
ORD001307,CUST0158,PRD0005,2023-10-22,9.0,160.38
ORD001308,CUST0114,PRD0048,2024-10-01,13.0,253.91
ORD001309,CUST0210,PRD0020,2023-10-09,6.0,532.93
ORD001310,CUST0145,PRD0037,2023-01-17,9.0,38.5
ORD001311,CUST0026,PRD0003,2023-03-12,6.0,136.62
ORD001312,CUST0136,PRD0044,2023-09-26,2.0,162.81
ORD001313,CUST0047,PRD0033,2023-11-21,13.0,406.65
ORD001314,CUST0232,PRD0053,2023-11-01,5.0,742.35
ORD001315,CUST0113,PRD0009,2024-03-26,12.0,365.6
ORD001316,CUST0076,PRD0009,2023-01-07,11.0,365.6
ORD001317,CUST0219,PRD0004,2023-11-10,9.0,110.29
ORD001318,CUST0072,PRD0035,2023-04-13,8.0,387.88
ORD001319,CUST0089,PRD0017,2023-07-12,7.0,160.45
ORD001320,CUST0046,PRD0034,2024-07-27,1.0,138.13
ORD001321,CUST0196,PRD0024,2024-06-12,4.0,650.79
ORD001322,CUST0033,PRD0032,2023-06-20,12.0,216.61
ORD001323,CUST0001,PRD0001,2024-06-20,7.0,133.49
ORD001324,CUST0147,PRD0008,2023-09-08,11.0,68.43
ORD001325,CUST0031,PRD0045,2024-01-22,7.0,554.21
ORD001326,CUST0208,PRD0023,2023-07-26,6.0,201.54
ORD001327,CUST0142,PRD0047,2024-06-24,8.0,491.72
ORD001328,CUST0053,PRD0040,2024-09-20,11.0,37.04
ORD001329,CUST0048,PRD0012,2024-02-20,13.0,78.44
ORD001330,CUST0069,PRD0054,2024-01-15,6.0,103.87
ORD001331,CUST0105,PRD0012,2023-05-24,10.0,78.44
ORD001332,CUST0090,PRD0046,2023-01-25,3.0,
ORD001333,CUST0190,PRD0047,2024-10-29,4.0,491.72
ORD001334,CUST0220,PRD0015,2023-03-14,14.0,547.01
ORD001335,CUST0194,PRD0041,2024-09-23,3.0,700.93
ORD001336,CUST0242,PRD0019,2023-04-03,1.0,458.22
ORD001337,CUST0192,PRD0026,2024-05-19,10.0,174.95
ORD001338,CUST0198,PRD0052,2024-08-20,5.0,476.07
ORD001339,CUST0063,PRD0029,2023-12-02,1.0,154.64
ORD001340,CUST0073,PRD0022,2024-02-29,1.0,365.55
ORD001341,CUST0161,PRD0040,2024-05-13,2.0,37.04
ORD001342,CUST0169,PRD0021,2023-12-30,13.0,472.24
ORD001343,CUST0089,PRD0051,2024-09-21,4.0,502.39
ORD001344,CUST0176,PRD0038,2023-07-18,6.0,199.83
ORD001345,CUST0013,PRD0020,2024-12-18,8.0,532.93
ORD001346,CUST0073,PRD0057,2024-02-17,13.0,133.48
ORD001347,CUST0245,PRD0029,2023-12-05,3.0,154.64
ORD001348,CUST0077,PRD0051,2024-10-20,1.0,502.39
ORD001349,CUST0159,PRD0004,2024-03-04,3.0,110.29
ORD001350,CUST0233,PRD0055,2023-05-19,12.0,540.73
ORD001351,CUST0203,PRD0007,2024-11-23,3.0,723.68
ORD001352,CUST0068,PRD0028,2024-06-25,5.0,375.61
ORD001353,CUST0098,PRD0028,2023-02-26,11.0,375.61
ORD001354,CUST0125,PRD0004,2023-08-20,12.0,110.29
ORD001355,CUST0102,PRD0022,2024-10-19,12.0,365.55
ORD001356,CUST0238,PRD0012,2024-03-10,4.0,78.44
ORD001357,CUST0132,PRD0045,2024-01-19,13.0,554.21
ORD001358,CUST0102,PRD0003,2024-07-13,4.0,136.62
ORD001359,CUST0019,PRD0022,2023-07-13,9.0,365.55
ORD001360,CUST0198,PRD0044,2024-10-09,7.0,162.81
ORD001361,CUST0226,PRD0002,2024-06-17,4.0,136.86
ORD001362,CUST0082,PRD0024,2024-06-01,3.0,650.79
ORD001363,CUST0141,PRD0034,2024-12-16,6.0,138.13
ORD001364,CUST0233,PRD0027,2023-07-04,3.0,370.3
ORD001365,CUST0023,PRD0055,2023-10-19,6.0,540.73
ORD001366,CUST0083,PRD0041,2023-12-01,11.0,700.93
ORD001367,CUST0109,PRD0001,2023-04-26,13.0,133.49
ORD001368,CUST0075,PRD0008,2023-02-18,11.0,68.43
ORD001369,CUST0129,PRD0023,2024-11-15,13.0,201.54
ORD001370,CUST0088,PRD0038,2023-03-23,13.0,199.83
ORD001371,CUST0054,PRD0006,2023-11-29,12.0,100.25
ORD001372,CUST0199,PRD0022,2024-07-10,9.0,365.55
ORD001373,CUST0089,PRD0025,2023-12-01,6.0,143.9
ORD001374,CUST0213,PRD0018,2024-06-15,12.0,141.2
ORD001375,CUST0143,PRD0017,2023-08-09,4.0,160.45
ORD001376,CUST0065,PRD0012,2024-09-26,5.0,78.44
ORD001377,CUST0076,PRD0006,2023-11-19,13.0,100.25
ORD001378,CUST0250,PRD0026,2023-01-03,6.0,174.95
ORD001379,CUST0199,PRD0027,2024-11-24,11.0,370.3
ORD001380,CUST0143,PRD0008,2023-07-25,3.0,68.43
ORD001381,CUST0149,PRD0019,2023-02-09,8.0,458.22
ORD001382,CUST0147,PRD0060,2023-02-28,4.0,320.42
ORD001383,CUST0060,PRD0042,2024-07-27,8.0,259.69
ORD001384,CUST0093,PRD0001,2024-10-05,10.0,133.49
ORD001385,CUST0217,PRD0057,2024-05-21,10.0,133.48
ORD001386,CUST0161,PRD0029,2024-07-25,3.0,154.64
ORD001387,CUST0049,PRD0045,2023-05-02,10.0,554.21
ORD001388,CUST0224,PRD0049,2024-04-23,7.0,267.83
ORD001389,CUST0241,PRD0035,2024-09-10,11.0,387.88
ORD001390,CUST0035,PRD0040,2023-04-06,13.0,37.04
ORD001391,CUST0172,PRD0014,2024-02-18,12.0,635.89
ORD001392,CUST0102,PRD0035,2023-08-23,9.0,387.88
ORD001393,CUST0218,PRD0048,2023-03-03,4.0,253.91
ORD001394,CUST0011,PRD0045,2023-09-13,8.0,554.21
ORD001395,CUST0099,PRD0020,2024-07-14,3.0,532.93
ORD001396,CUST0200,PRD0056,2023-12-14,7.0,711.44
ORD001397,CUST0110,PRD0049,2024-11-01,3.0,267.83
ORD001398,CUST0206,PRD0013,2023-05-04,12.0,326.99
ORD001399,CUST0074,PRD0038,2024-04-26,7.0,199.83
ORD001400,CUST0194,PRD0049,2023-11-13,14.0,267.83
ORD001401,CUST0174,PRD0046,2024-05-18,11.0,400.12
ORD001402,CUST0009,PRD0049,2024-12-19,10.0,267.83
ORD001403,CUST0003,PRD0008,2023-02-17,10.0,68.43
ORD001404,CUST0085,PRD0043,2024-02-13,11.0,674.74
ORD001405,CUST0026,PRD0020,2023-05-16,11.0,532.93
ORD001406,CUST0072,PRD0060,2023-07-20,6.0,320.42
ORD001407,CUST0048,PRD0033,2023-09-07,2.0,406.65
ORD001408,CUST0194,PRD0026,2023-11-10,11.0,174.95
ORD001409,CUST0198,PRD0039,2024-01-03,3.0,112.92
ORD001410,CUST0156,PRD0021,2024-03-04,6.0,472.24
ORD001411,CUST0117,PRD0053,2024-04-24,14.0,742.35
ORD001412,CUST0221,PRD0049,2023-11-10,4.0,267.83
ORD001413,CUST0154,PRD0042,2024-05-14,6.0,259.69
ORD001414,CUST0153,PRD0043,2024-12-21,1.0,674.74
ORD001415,CUST0012,PRD0054,2023-12-21,10.0,103.87
ORD001416,CUST0133,PRD0041,2024-04-29,12.0,700.93
ORD001417,CUST0226,PRD0009,2023-07-30,1.0,365.6
ORD001418,CUST0048,PRD0024,2024-12-04,3.0,650.79
ORD001419,CUST0037,PRD0037,2023-02-13,8.0,38.5
ORD001420,CUST0207,PRD0049,2024-06-24,8.0,267.83
ORD001421,CUST0044,PRD0041,2024-07-24,11.0,700.93
ORD001422,CUST0228,PRD0017,2024-08-05,4.0,160.45
ORD001423,CUST0015,PRD0024,2023-04-02,6.0,650.79
ORD001424,CUST0043,PRD0021,2023-09-22,8.0,472.24
ORD001425,CUST0176,PRD0051,2023-08-08,7.0,502.39
ORD001426,CUST0087,PRD0059,2024-03-17,11.0,
ORD001427,CUST0070,PRD0039,2024-02-05,7.0,112.92
ORD001428,CUST0046,PRD0055,2024-02-04,13.0,540.73
ORD001429,CUST0242,PRD0041,2024-12-27,4.0,700.93
ORD001430,CUST0108,PRD0039,2024-07-29,9.0,112.92
ORD001431,CUST0123,PRD0013,2024-05-04,12.0,326.99
ORD001432,CUST0171,PRD0011,2024-04-29,10.0,816.42
ORD001433,CUST0237,PRD0046,2024-04-14,6.0,400.12
ORD001434,CUST0021,PRD0019,2024-07-27,14.0,458.22
ORD001435,CUST0151,PRD0011,2024-11-12,12.0,816.42
ORD001436,CUST0107,PRD0013,2024-03-20,11.0,326.99
ORD001437,CUST0247,PRD0046,2023-09-26,3.0,400.12
ORD001438,CUST0080,PRD0045,2023-09-24,5.0,554.21
ORD001439,CUST0047,PRD0001,2023-02-23,5.0,133.49
ORD001440,CUST0117,PRD0040,2024-06-11,14.0,37.04
ORD001441,CUST0124,PRD0044,2024-06-03,5.0,162.81
ORD001442,CUST0143,PRD0019,2024-09-07,8.0,458.22
ORD001443,CUST0025,PRD0012,2023-02-28,9.0,78.44
ORD001444,CUST0036,PRD0008,2023-02-09,13.0,68.43
ORD001445,CUST0203,PRD0008,2023-08-25,9.0,68.43
ORD001446,CUST0051,PRD0053,2024-01-21,13.0,742.35
ORD001447,CUST0015,PRD0045,2024-08-28,403.0,554.21
ORD001448,CUST0068,PRD0012,2024-12-16,6.0,78.44
ORD001449,CUST0021,PRD0048,2024-10-11,9.0,253.91
ORD001450,CUST0141,PRD0033,2023-10-27,4.0,406.65
ORD001451,CUST0214,PRD0045,2024-01-30,6.0,554.21
ORD001452,CUST0019,PRD0026,2023-07-26,,174.95
ORD001453,CUST0034,PRD0039,2023-12-02,11.0,112.92
ORD001454,CUST0078,PRD0028,2024-08-15,1.0,375.61
ORD001455,CUST0125,PRD0058,2024-12-30,,45.4
ORD001456,CUST0196,PRD0005,2024-05-28,14.0,160.38
ORD001457,CUST0240,PRD0008,2023-06-27,10.0,68.43
ORD001458,CUST0117,PRD0025,2024-01-31,11.0,143.9
ORD001459,CUST0052,PRD0027,2024-01-06,12.0,370.3
ORD001460,CUST0238,PRD0046,2024-10-19,6.0,400.12
ORD001461,CUST0027,PRD0023,2023-11-14,9.0,201.54
ORD001462,CUST0157,PRD0030,2024-01-04,7.0,67.45
ORD001463,CUST0239,PRD0045,2024-01-19,13.0,554.21
ORD001464,CUST0156,PRD0047,2023-03-03,7.0,491.72
ORD001465,CUST0035,PRD0023,2024-05-19,2.0,201.54
ORD001466,CUST0136,PRD0049,2023-08-27,12.0,267.83
ORD001467,CUST0144,PRD0047,2023-07-14,11.0,491.72
ORD001468,CUST0106,PRD0020,2024-11-08,9.0,532.93
ORD001469,CUST0164,PRD0018,2023-08-10,10.0,141.2
ORD001470,CUST0158,PRD0018,2023-03-02,9.0,141.2
ORD001471,CUST0146,PRD0002,2023-05-09,6.0,136.86
ORD001472,CUST0002,PRD0004,2024-11-15,13.0,110.29
ORD001473,CUST0177,PRD0030,2023-06-05,3.0,67.45
ORD001474,CUST0077,PRD0033,2024-01-13,1.0,406.65
ORD001475,CUST0132,PRD0036,2024-09-13,,291.11
ORD001476,CUST0090,PRD0018,2024-08-08,14.0,141.2
ORD001477,CUST0089,PRD0037,2024-03-12,14.0,38.5
ORD001478,CUST0094,PRD0019,2023-07-26,3.0,458.22
ORD001479,CUST0203,PRD0047,2024-01-23,14.0,491.72
ORD001480,CUST0007,PRD0028,2024-04-24,12.0,
ORD001481,CUST0095,PRD0040,2023-12-06,1.0,37.04
ORD001482,CUST0108,PRD0020,2023-12-06,3.0,532.93
ORD001483,CUST0074,PRD0049,2023-07-23,14.0,267.83
ORD001484,CUST0039,PRD0033,2023-06-10,14.0,406.65
ORD001485,CUST0141,PRD0012,2024-06-23,4.0,78.44
ORD001486,CUST0159,PRD0058,2024-01-27,13.0,45.4
ORD001487,CUST0071,PRD0051,2024-11-07,13.0,502.39
ORD001488,CUST0191,PRD0015,2024-07-28,14.0,547.01
ORD001489,CUST0056,PRD0041,2024-06-17,8.0,700.93
ORD001490,CUST0241,PRD0039,2023-03-11,9.0,112.92
ORD001491,CUST0170,PRD0002,2024-02-09,3.0,136.86
ORD001492,CUST0189,PRD0029,2024-08-30,6.0,154.64
ORD001493,CUST0042,PRD0041,2024-11-05,10.0,700.93
ORD001494,CUST0184,PRD0010,2024-08-13,11.0,260.5
ORD001495,CUST0036,PRD0002,2024-05-31,5.0,136.86
ORD001496,CUST0084,PRD0051,2023-04-30,6.0,502.39
ORD001497,CUST0196,PRD0011,2024-11-20,187.0,816.42
ORD001498,CUST0118,PRD0013,2024-11-18,10.0,326.99
ORD001499,CUST0007,PRD0010,2023-08-05,6.0,260.5
ORD001500,CUST0054,PRD0014,2023-02-25,7.0,635.89
ORD000001,CUST0074,PRD0001,2023-07-29,14.0,133.49
ORD000002,CUST0104,PRD0044,2024-07-16,11.0,162.81
ORD000003,CUST0038,PRD0056,2023-04-28,8.0,711.44
ORD000004,CUST0134,PRD0045,2024-12-13,,554.21
ORD000005,CUST0200,PRD0042,2024-01-12,13.0,259.69
ORD000006,CUST0023,PRD0047,2024-07-04,7.0,491.72
ORD000007,CUST0047,PRD0059,2024-06-23,8.0,460.22
ORD000008,CUST0090,PRD0013,2023-03-25,13.0,326.99
ORD000009,CUST0046,PRD0055,2024-03-29,6.0,540.73
ORD000010,CUST0107,PRD0022,2024-10-28,2.0,365.55
